10000 100000
1821 5358 625
1821 7113 630
1821 1844 242
1821 2505 412
1821 2223 596
1821 2105 322
1821 3918 340
1822 1151 4
1822 5577 492
1822 9676 463
1822 3145 978
1822 580 699
1822 6256 203
1822 9985 664
1822 8830 30
1822 947 311
1822 5962 397
1823 8122 167
1823 1642 427
1823 9584 620
1823 1226 1
1823 3725 722
1823 3061 2
1823 2613 919
1823 7952 423
1823 4038 750
1823 9892 91
1824 8311 418
1824 230 17
1824 7855 121
1824 4461 334
1824 7209 499
1824 776 192
1824 778 943
1824 6671 388
1824 2558 366
1824 9103 720
1825 1760 379
1825 8859 919
1825 2333 736
1825 1176 924
1825 7422 56
1825 3727 26
1825 7828 304
1825 8725 9
1825 9633 71
1825 9629 998
1826 5127 659
1826 9714 129
1826 3899 809
1826 5093 67
1826 6835 267
1826 6184 917
1826 9230 876
1826 8517 6
1826 9983 769
1826 6173 74
1827 3181 949
1827 3312 508
1827 8858 816
1827 9003 738
1827 4937 948
1827 4531 699
1827 4897 671
1827 8693 841
1827 9595 567
1827 4664 990
1828 4031 649
1828 6841 965
1828 6071 384
1828 7064 625
1828 3251 32
1828 7196 112
1828 6718 631
1828 1397 60
1828 8828 454
1828 202 117
1829 4735 862
1829 5419 360
1829 5598 708
1829 7009 374
1829 3565 492
1829 5877 756
1829 2640 333
1829 7437 558
1829 4790 645
1829 4894 533
1830 1409 679
1830 9571 346
1830 8751 450
1830 7575 742
1830 7520 442
1830 5374 254
1830 9636 289
1830 6949 910
1830 6631 391
1830 9348 408
1831 5031 556
1831 7704 529
1831 7669 586
1831 5324 212
1831 9674 322
1831 3114 17
1831 104 691
1831 3267 88
1831 395 316
1831 1643 423
1832 8441 879
1832 4878 842
1832 1126 778
1832 815 812
1832 3147 111
1832 6162 79
1832 9877 903
1832 5042 358
1832 7499 6
1832 4976 593
1833 5890 482
1833 7461 317
1833 2253 508
1833 7558 473
1833 4272 749
1833 8672 776
1833 3471 681
1833 1465 985
1833 6663 925
1833 7857 998
1834 8688 946
1834 8573 205
1834 8170 121
1834 7744 898
1834 604 310
1834 8520 525
1834 6476 703
1834 4592 674
1834 9917 318
1834 8787 175
1835 6299 500
1835 3801 722
1835 4202 341
1835 1220 359
1835 3678 164
1835 1135 979
1835 3362 187
1835 9678 837
1835 5494 10
1835 5586 74
1836 8794 122
1836 8378 273
1836 3429 711
1836 6512 955
1836 7394 878
1836 2292 828
1836 966 533
1836 8501 68
1836 7422 318
1836 5940 970
1837 5777 910
1837 1185 657
1837 2284 883
1837 8456 281
1837 3272 776
1837 7507 907
1837 1125 790
1837 9767 108
1837 6236 361
1837 2373 210
1838 1909 470
1838 9761 430
1838 5144 67
1838 2966 877
1838 4228 415
1838 7214 914
1838 8900 371
1838 1272 925
1838 4038 716
1838 3723 588
1839 5779 894
1839 6937 361
1839 5334 858
1839 8110 964
1839 9698 929
1839 192 598
1839 1020 347
1839 3035 667
1839 5512 10
1839 2282 167
1840 5066 573
1840 3786 980
1840 5224 100
1840 8392 756
1840 7779 536
1840 2056 596
1840 8615 258
1840 5194 8
1840 497 649
1840 3548 379
1841 4327 733
1841 9487 102
1841 3721 232
1841 2916 878
1841 9475 639
1841 9591 716
1841 4026 348
1841 1240 942
1841 2758 231
1841 6568 738
1842 2755 976
1842 5061 554
1842 4888 914
1842 4026 435
1842 7924 926
1842 170 768
1842 2411 963
1842 2501 565
1842 8882 706
1842 9807 78
1843 8479 409
1843 2412 10
1843 9037 561
1843 7078 964
1843 916 245
1843 7007 759
1843 5522 903
1843 5616 336
1843 9540 388
1843 7564 267
1844 4521 399
1844 9507 268
1844 5441 300
1844 7503 872
1844 6415 285
1844 3283 483
1844 4108 210
1844 7397 602
1844 6159 223
1844 9565 552
1845 7071 26
1845 117 565
1845 4742 266
1845 3985 219
1845 4634 202
1845 1909 318
1845 6409 718
1845 8949 164
1845 2381 807
1845 4637 106
1846 6533 427
1846 156 13
1846 804 241
1846 6182 1
1846 3234 805
1846 4217 471
1846 1250 890
1846 9287 128
1846 2870 880
1846 9751 31
1847 3278 224
1847 6121 213
1847 7484 423
1847 9879 944
1847 6120 824
1847 4633 666
1847 4357 364
1847 858 2
1847 7192 488
1847 1314 211
1848 3081 496
1848 1628 12
1848 8126 414
1848 8234 911
1848 2041 509
1848 4824 780
1848 2690 521
1848 3965 211
1848 3232 811
1848 4672 686
1849 752 333
1849 7858 246
1849 8816 556
1849 641 144
1849 1782 717
1849 8267 54
1849 3754 461
1849 4565 326
1849 9201 106
1849 8874 518
1850 2932 662
1850 2065 380
1850 2445 214
1850 601 79
1850 41 733
1850 4709 610
1850 7581 640
1850 8964 821
1850 819 30
1850 5844 552
1851 169 65
1851 7084 932
1851 5415 827
1851 7282 576
1851 510 957
1851 77 992
1851 1653 383
1851 4936 651
1851 5425 828
1851 2694 938
1852 2619 469
1852 5468 686
1852 1163 943
1852 5456 297
1852 560 841
1852 2976 897
1852 6941 805
1852 3788 669
1852 3591 383
1852 6436 883
1853 7969 537
1853 807 430
1853 3019 417
1853 9308 412
1853 8534 105
1853 6963 707
1853 45 981
1853 7702 274
1853 1411 833
1853 6782 888
1854 4423 981
1854 1050 807
1854 4184 294
1854 4427 958
1854 9355 360
1854 9643 986
1854 7081 811
1854 7877 975
1854 8097 47
1854 2143 448
1855 3087 717
1855 7020 110
1855 9313 440
1855 5747 954
1855 117 827
1855 4733 486
1855 596 849
1855 648 308
1855 1610 443
1855 434 117
1856 7258 315
1856 266 795
1856 374 40
1856 7920 289
1856 9132 965
1856 783 347
1856 7228 7
1856 5403 762
1856 7875 469
1856 668 1
1857 3780 474
1857 5488 752
1857 1307 544
1857 4192 724
1857 3482 222
1857 9340 92
1857 5955 888
1857 9573 408
1857 7872 217
1857 2969 786
1858 3682 899
1858 6812 576
1858 4026 175
1858 1445 901
1858 5470 18
1858 3943 296
1858 5695 748
1858 5778 819
1858 642 921
1858 5224 668
1859 5535 11
1859 4076 353
1859 9926 828
1859 6793 390
1859 6745 473
1859 205 513
1859 8777 481
1859 9156 534
1859 8826 339
1859 4856 723
1860 617 674
1860 1249 815
1860 8519 391
1860 313 122
1860 4378 363
1860 6531 532
1860 4686 443
1860 1451 542
1860 8038 185
1860 5247 454
1861 2347 879
1861 1975 296
1861 916 324
1861 3161 474
1861 1016 554
1861 7945 37
1861 5517 981
1861 1871 413
1861 4212 742
1861 517 54
1862 9868 94
1862 7413 917
1862 1542 597
1862 1700 934
1862 3664 482
1862 6312 601
1862 9530 810
1862 3585 870
1862 9587 333
1862 8665 268
1863 9904 246
1863 2202 364
1863 6895 448
1863 1762 982
1863 4326 599
1863 7489 161
1863 305 37
1863 1058 661
1863 9599 289
1863 914 307
1864 6755 132
1864 2423 256
1864 4352 338
1864 6273 851
1864 4787 12
1864 7871 138
1864 3717 970
1864 8954 893
1864 6290 663
1864 3402 39
1865 685 531
1865 4839 166
1865 3118 558
1865 962 669
1865 4434 163
1865 6819 516
1865 2200 872
1865 4357 766
1865 8868 372
1865 5874 164
1866 3040 271
1866 6662 907
1866 9331 212
1866 8259 900
1866 7777 547
1866 2648 15
1866 6242 630
1866 6950 912
1866 3246 750
1866 7304 918
1867 1902 951
1867 8531 732
1867 6402 717
1867 7260 255
1867 6227 478
1867 909 512
1867 6877 98
1867 5582 657
1867 2139 113
1867 9568 905
1868 6399 475
1868 7725 149
1868 4921 693
1868 4626 393
1868 284 57
1868 8196 756
1868 9363 198
1868 4159 164
1868 4472 828
1868 4701 764
1869 4488 449
1869 8083 249
1869 7973 147
1869 9435 743
1869 7352 193
1869 713 683
1869 1105 644
1869 1674 877
1869 1503 7
1869 2444 412
1870 8607 245
1870 4882 939
1870 3771 702
1870 9250 150
1870 2001 520
1870 7529 459
1870 4373 12
1870 9996 971
1870 5422 853
1870 5938 177
1871 66 138
1871 4399 126
1871 6958 650
1871 703 579
1871 5179 842
1871 4071 384
1871 3518 568
1871 6970 241
1871 3447 464
1871 9785 310
1872 6575 643
1872 9007 704
1872 2080 21
1872 2512 350
1872 3046 266
1872 1789 689
1872 6062 739
1872 3193 630
1872 7185 559
1872 7887 359
1873 6617 659
1873 6092 716
1873 6365 603
1873 7124 620
1873 6523 635
1873 8079 37
1873 7130 766
1873 1770 164
1873 8067 457
1873 6546 8
1874 8106 885
1874 8212 576
1874 7036 58
1874 9611 604
1874 9120 645
1874 1799 189
1874 61 244
1874 8398 118
1874 3650 954
1874 3239 717
1875 8796 459
1875 7914 507
1875 9228 866
1875 1714 166
1875 959 427
1875 7802 173
1875 3301 273
1875 1709 822
1875 2621 636
1875 4826 517
1876 2 797
1876 6082 958
1876 6528 263
1876 3151 182
1876 4373 343
1876 9923 406
1876 579 588
1876 997 595
1876 5126 650
1876 481 363
1877 2652 100
1877 5546 774
1877 1987 362
1877 7524 772
1877 8214 548
1877 6937 712
1877 5377 802
1877 8326 947
1877 539 897
1877 8803 23
1878 2943 393
1878 1474 757
1878 1162 170
1878 1242 467
1878 3543 746
1878 3925 156
1878 6882 679
1878 1462 697
1878 8300 493
1878 7690 553
1879 6179 612
1879 5382 743
1879 8945 623
1879 5864 293
1879 468 913
1879 804 364
1879 2477 950
1879 9478 226
1879 4332 460
1879 845 667
1880 6631 330
1880 1408 627
1880 1688 274
1880 8034 755
1880 6947 977
1880 3114 948
1880 8569 426
1880 4446 345
1880 8961 511
1880 2783 489
1881 1224 626
1881 1997 212
1881 5566 762
1881 8449 581
1881 5661 928
1881 9353 286
1881 2197 464
1881 164 214
1881 3989 186
1881 6986 533
1882 7158 659
1882 6049 230
1882 5558 83
1882 5694 87
1882 9019 776
1882 9899 561
1882 728 667
1882 8882 919
1882 3256 82
1882 2077 93
1883 7011 374
1883 7126 398
1883 1113 368
1883 4487 737
1883 873 6
1883 3841 299
1883 4231 988
1883 8285 791
1883 4147 768
1883 2258 336
1884 1650 970
1884 6931 588
1884 8285 241
1884 5679 79
1884 6368 88
1884 907 962
1884 5896 873
1884 8895 524
1884 2974 831
1884 5618 799
1885 6925 315
1885 882 976
1885 7418 879
1885 428 127
1885 5834 369
1885 1968 720
1885 1175 683
1885 3466 982
1885 5035 208
1885 6103 719
1886 54 927
1886 713 423
1886 88 66
1886 786 68
1886 4421 965
1886 4713 4
1886 1633 821
1886 9988 120
1886 7807 967
1886 877 400
1887 5275 276
1887 4954 937
1887 4260 116
1887 7198 190
1887 9524 277
1887 5059 410
1887 1640 269
1887 9843 707
1887 5245 116
1887 5077 5
1888 3221 868
1888 4381 456
1888 2093 116
1888 7849 206
1888 3897 306
1888 5119 232
1888 994 949
1888 4883 464
1888 7229 660
1888 4136 936
1889 9384 320
1889 7477 918
1889 1539 467
1889 6441 995
1889 2923 547
1889 1106 246
1889 7444 173
1889 5841 567
1889 8939 459
1889 7072 205
1890 401 627
1890 822 221
1890 7858 615
1890 4511 257
1890 3716 414
1890 3918 647
1890 9458 437
1890 9387 452
1890 7110 622
1890 8657 563
1891 364 683
1891 6314 454
1891 6007 919
1891 3230 558
1891 6506 63
1891 8275 807
1891 2801 838
1891 2450 636
1891 6834 802
1891 1178 584
1892 2660 563
1892 9574 151
1892 4998 183
1892 3572 257
1892 7325 297
1892 1916 140
1892 812 589
1892 7925 442
1892 460 347
1892 9479 799
1893 3807 856
1893 5784 58
1893 2702 586
1893 2384 993
1893 9386 524
1893 4188 705
1893 2479 914
1893 7832 950
1893 9924 999
1893 7747 278
1894 4447 956
1894 4343 900
1894 6621 752
1894 5628 866
1894 7722 365
1894 2686 209
1894 7629 16
1894 4762 292
1894 661 493
1894 2569 395
1895 7584 951
1895 3814 472
1895 5886 262
1895 1427 607
1895 6975 126
1895 9387 675
1895 7371 924
1895 5444 486
1895 7899 639
1895 6038 399
1896 6473 255
1896 1437 185
1896 4685 197
1896 8720 509
1896 6413 715
1896 1371 298
1896 9116 211
1896 8223 917
1896 9187 69
1896 7166 998
1897 6453 413
1897 738 178
1897 4873 373
1897 1223 804
1897 4387 787
1897 4818 992
1897 1825 848
1897 8191 449
1897 9126 399
1897 25 362
1898 7456 722
1898 3299 13
1898 2949 380
1898 3006 469
1898 5008 676
1898 3363 517
1898 2973 613
1898 1550 427
1898 1135 536
1898 9375 480
1899 1723 1
1899 8779 581
1899 846 340
1899 836 924
1899 4694 907
1899 321 241
1899 6940 720
1899 4290 767
1899 451 135
1899 3188 550
1900 4456 966
1900 537 135
1900 640 344
1900 4190 224
1900 1412 77
1900 1054 344
1900 6843 906
1900 8169 987
1900 8880 656
1900 2512 199
1901 6211 713
1901 6415 217
1901 98 510
1901 6587 531
1901 3139 750
1901 4877 108
1901 5999 952
1901 9969 557
1901 5231 357
1901 9771 195
1902 4107 299
1902 1726 992
1902 962 937
1902 4071 965
1902 8603 998
1902 8175 684
1902 9625 197
1902 1514 540
1902 5126 603
1902 4262 455
1903 3086 906
1903 88 580
1903 56 68
1903 6960 56
1903 6906 829
1903 1060 123
1903 4052 854
1903 6107 800
1903 4715 408
1903 7074 684
1904 3500 41
1904 8111 694
1904 6353 391
1904 4037 747
1904 3677 519
1904 6466 654
1904 159 842
1904 3960 14
1904 6299 575
1904 5451 912
1905 7102 203
1905 8626 91
1905 3103 576
1905 710 495
1905 1082 785
1905 9614 791
1905 3119 945
1905 6239 697
1905 8960 659
1905 8465 845
1906 3365 957
1906 1778 400
1906 2316 817
1906 1363 444
1906 5280 113
1906 7424 377
1906 9207 398
1906 8098 163
1906 5232 118
1906 4556 838
1907 981 817
1907 2241 664
1907 1482 901
1907 6704 27
1907 3996 216
1907 256 601
1907 3037 174
1907 4218 33
1907 1193 734
1907 1701 683
1908 1845 401
1908 9019 341
1908 8916 561
1908 6208 213
1908 472 594
1908 7721 17
1908 2314 946
1908 6137 491
1908 3369 197
1908 9113 880
1909 980 982
1909 2334 525
1909 4370 7
1909 539 715
1909 1801 818
1909 1729 585
1909 7567 84
1909 5834 872
1909 1025 636
1909 2673 660
1910 5691 61
1910 5923 197
1910 6867 292
1910 1342 950
1910 1263 106
1910 3721 258
1910 3854 884
1910 117 549
1910 3895 34
1910 9848 341
1911 1241 472
1911 3525 108
1911 7342 752
1911 5364 983
1911 892 203
1911 9620 729
1911 9909 633
1911 2626 686
1911 6002 953
1911 8485 685
1912 1201 268
1912 2115 559
1912 2211 608
1912 1867 697
1912 7114 654
1912 808 588
1912 1257 926
1912 4534 595
1912 825 262
1912 9591 649
1913 4386 392
1913 7819 219
1913 5779 676
1913 3979 808
1913 8719 731
1913 9103 902
1913 1986 249
1913 9554 753
1913 583 84
1913 1435 869
1914 9284 605
1914 3927 953
1914 6219 85
1914 770 901
1914 2642 499
1914 6716 582
1914 4546 535
1914 7749 838
1914 1963 813
1914 917 594
1915 4546 458
1915 9910 959
1915 3607 995
1915 6403 9
1915 7781 184
1915 6326 266
1915 3799 422
1915 7208 463
1915 8871 958
1915 827 636
1916 5463 23
1916 5917 264
1916 7237 642
1916 8051 681
1916 2057 45
1916 6220 362
1916 2616 119
1916 3422 973
1916 1635 822
1916 9068 866
1917 545 303
1917 1129 547
1917 6342 242
1917 4635 889
1917 5107 943
1917 6600 927
1917 3942 557
1917 4747 530
1917 1191 101
1917 1856 740
1918 9035 427
1918 8741 411
1918 5316 587
1918 9405 255
1918 1964 9
1918 5724 230
1918 6596 132
1918 4177 818
1918 2360 102
1918 5415 852
1919 2473 503
1919 9692 379
1919 1266 938
1919 2854 232
1919 7607 523
1919 6087 217
1919 3749 323
1919 3776 729
1919 4886 360
1919 2075 172
1920 8347 472
1920 1540 887
1920 1421 439
1920 2365 492
1920 9348 73
1920 3781 406
1920 9624 784
1920 4875 177
1920 4111 392
1920 7936 685
1921 905 468
1921 2737 691
1921 6774 507
1921 4218 780
1921 1483 640
1921 6139 168
1921 5011 194
1921 6940 774
1921 8043 359
1921 7156 388
1922 1389 570
1922 693 618
1922 2295 835
1922 9268 984
1922 2182 721
1922 3386 755
1922 5025 57
1922 4081 553
1922 9239 609
1922 1649 505
1923 8430 181
1923 6566 643
1923 4924 216
1923 9297 4
1923 2232 954
1923 6644 344
1923 2970 12
1923 5211 369
1923 5126 136
1923 264 937
1924 5920 969
1924 9225 254
1924 821 474
1924 9550 167
1924 7940 766
1924 9095 442
1924 8932 370
1924 4560 178
1924 7671 279
1924 4576 126
1925 2063 821
1925 9954 422
1925 5747 412
1925 1975 850
1925 8784 982
1925 6120 323
1925 856 823
1925 8563 652
1925 8686 681
1925 4303 571
1926 5141 269
1926 7030 268
1926 2955 406
1926 8895 113
1926 757 902
1926 4668 528
1926 5978 205
1926 7438 147
1926 9094 253
1926 440 986
1927 9250 314
1927 9001 640
1927 8100 228
1927 4731 611
1927 7191 269
1927 4037 874
1927 4482 921
1927 8011 363
1927 2203 796
1927 9068 263
1928 5997 797
1928 820 293
1928 7498 119
1928 7423 595
1928 1130 979
1928 5168 286
1928 3442 121
1928 6648 534
1928 4976 834
1928 6661 980
1929 1199 441
1929 4081 208
1929 9439 394
1929 3287 377
1929 862 180
1929 9059 521
1929 4416 206
1929 7384 614
1929 1630 685
1929 548 17
1930 1133 875
1930 1294 148
1930 8084 354
1930 6452 989
1930 2058 301
1930 1469 212
1930 4533 226
1930 9703 880
1930 2663 675
1930 7780 744
1931 7378 288
1931 1230 307
1931 8227 515
1931 1743 90
1931 3897 718
1931 3571 361
1931 3032 305
1931 1118 569
1931 3520 81
1931 2887 668
1932 4757 541
1932 9020 165
1932 3757 610
1932 1800 459
1932 4089 529
1932 450 76
1932 3295 339
1932 8706 332
1932 5175 724
1932 7192 983
1933 3393 456
1933 1814 152
1933 304 202
1933 1558 757
1933 5924 34
1933 4405 179
1933 3788 853
1933 9171 390
1933 9585 663
1933 5258 197
1934 4319 98
1934 3017 522
1934 2762 620
1934 3714 465
1934 6613 437
1934 8465 2
1934 4701 229
1934 4359 616
1934 7175 932
1934 8672 443
1935 4708 292
1935 2778 71
1935 8541 288
1935 2527 918
1935 2407 163
1935 6911 783
1935 6650 814
1935 9062 973
1935 8864 988
1935 5683 428
1936 9331 727
1936 9795 567
1936 3045 793
1936 5642 842
1936 2686 948
1936 9516 291
1936 7146 685
1936 1975 462
1936 5831 884
1936 513 623
1937 2894 609
1937 433 79
1937 8011 945
1937 9961 191
1937 94 799
1937 6627 326
1937 4883 147
1937 7088 687
1937 1216 441
1937 4324 158
1938 9441 395
1938 8238 898
1938 6130 836
1938 4862 248
1938 9392 536
1938 5714 245
1938 7994 117
1938 4439 365
1938 7590 52
1938 2784 928
1939 2428 750
1939 2951 496
1939 2885 791
1939 8868 785
1939 1804 78
1939 1087 981
1939 2465 598
1939 5275 119
1939 5612 652
1939 1499 199
1940 295 722
1940 1222 23
1940 3365 828
1940 5366 371
1940 8738 420
1940 5288 936
1940 1994 178
1940 3802 930
1940 8155 2
1940 7218 250
1941 9410 978
1941 1266 503
1941 3266 511
1941 2173 564
1941 6151 219
1941 5181 945
1941 4160 742
1941 4798 928
1941 2202 745
1941 7753 303
1942 96 702
1942 334 874
1942 2771 845
1942 8404 153
1942 1806 431
1942 4773 575
1942 4453 602
1942 5466 17
1942 9500 426
1942 968 163
1943 472 374
1943 5145 302
1943 5756 602
1943 1076 504
1943 7717 828
1943 1022 830
1943 2037 212
1943 188 344
1943 6166 750
1943 1201 932
1944 4136 4
1944 3630 776
1944 6193 382
1944 4789 676
1944 1203 863
1944 4085 396
1944 5640 559
1944 4996 735
1944 6708 469
1944 3731 378
1945 360 36
1945 6587 547
1945 5728 405
1945 2195 21
1945 5874 648
1945 7481 79
1945 5103 171
1945 9328 407
1945 1569 459
1945 4879 793
1946 1261 616
1946 5560 847
1946 4093 470
1946 6816 254
1946 9215 179
1946 9233 177
1946 6170 966
1946 5705 36
1946 57 382
1946 945 909
1947 9531 766
1947 921 926
1947 8841 870
1947 6950 761
1947 9402 984
1947 4858 184
1947 4549 30
1947 4369 970
1947 3786 231
1947 3794 849
1948 3173 702
1948 3151 899
1948 4502 933
1948 6791 600
1948 8336 857
1948 4791 715
1948 1081 991
1948 7403 905
1948 982 163
1948 6063 983
1949 2675 783
1949 2564 11
1949 9005 363
1949 5507 247
1949 5022 123
1949 9791 415
1949 2109 875
1949 5006 771
1949 1427 250
1949 7038 957
1950 2638 480
1950 8221 176
1950 4052 994
1950 374 164
1950 1179 13
1950 7994 910
1950 402 76
1950 52 332
1950 7128 12
1950 6580 306
1951 9018 679
1951 5209 934
1951 7237 357
1951 4200 545
1951 5831 115
1951 6753 349
1951 614 415
1951 883 609
1951 9442 699
1951 4045 249
1952 944 78
1952 5399 505
1952 2270 797
1952 7774 443
1952 4330 129
1952 7736 99
1952 682 319
1952 4603 432
1952 7806 652
1952 7290 473
1953 1005 931
1953 2571 374
1953 3097 129
1953 485 914
1953 1156 314
1953 4904 593
1953 9149 335
1953 8735 671
1953 9947 645
1953 3202 699
1954 1542 639
1954 3390 878
1954 1487 268
1954 6188 79
1954 5052 196
1954 1738 520
1954 8256 635
1954 8702 656
1954 7354 41
1954 3768 646
1955 8435 860
1955 4189 4
1955 3265 765
1955 2151 658
1955 705 799
1955 9261 945
1955 3006 628
1955 5506 719
1955 7524 426
1955 9564 19
1956 9429 343
1956 6503 934
1956 205 978
1956 4282 841
1956 4986 301
1956 865 781
1956 331 807
1956 4122 129
1956 7596 871
1956 9640 826
1957 5250 712
1957 6416 319
1957 6800 508
1957 6158 478
1957 241 520
1957 6072 718
1957 1722 133
1957 3513 712
1957 500 310
1957 469 501
1958 5069 212
1958 3402 886
1958 1004 237
1958 4585 301
1958 4288 16
1958 7540 186
1958 9903 367
1958 3539 531
1958 5416 726
1958 8209 715
1959 3333 351
1959 545 75
1959 766 84
1959 6444 485
1959 1826 910
1959 6846 87
1959 997 653
1959 1367 459
1959 2321 983
1959 1335 287
1960 5183 713
1960 6557 979
1960 6501 660
1960 2465 548
1960 6869 251
1960 5839 429
1960 7228 488
1960 8593 596
1960 7577 201
1960 5927 425
1961 171 854
1961 5782 169
1961 531 109
1961 943 599
1961 4317 28
1961 2585 850
1961 2564 25
1961 7191 556
1961 7912 15
1961 2033 781
1962 7185 234
1962 4066 103
1962 8970 945
1962 6632 819
1962 6422 806
1962 1820 513
1962 992 983
1962 6909 709
1962 8340 341
1962 4757 370
1963 5312 455
1963 8561 940
1963 8726 880
1963 8692 769
1963 9282 367
1963 5934 4
1963 8306 506
1963 2408 267
1963 9066 898
1963 961 118
1964 9415 945
1964 8863 285
1964 4553 753
1964 111 618
1964 6337 390
1964 7448 270
1964 1510 429
1964 8368 780
1964 5488 114
1964 6659 299
1965 7076 584
1965 5044 335
1965 402 874
1965 37 818
1965 7581 521
1965 1868 249
1965 3233 292
1965 8780 274
1965 9074 72
1965 5990 356
1966 4902 833
1966 8424 896
1966 2877 245
1966 5249 15
1966 4106 580
1966 8125 285
1966 4333 943
1966 5247 154
1966 5115 419
1966 4525 856
1967 3889 765
1967 2125 176
1967 2348 539
1967 6058 184
1967 1796 340
1967 7591 44
1967 5661 329
1967 9223 411
1967 1633 805
1967 5264 246
1968 4011 822
1968 6993 816
1968 8919 652
1968 840 10
1968 2221 434
1968 24 80
1968 3071 312
1968 1940 413
1968 3420 493
1968 3502 617
1969 8425 146
1969 1138 232
1969 9218 1000
1969 3684 207
1969 617 471
1969 8710 358
1969 8506 781
1969 360 488
1969 268 521
1969 5222 973
1970 2720 310
1970 9616 856
1970 6384 863
1970 434 539
1970 4839 720
1970 7565 89
1970 7663 369
1970 5177 9
1970 795 720
1970 4490 920
1971 3297 777
1971 7484 753
1971 5167 361
1971 9006 76
1971 1870 157
1971 8119 776
1971 8905 845
1971 2786 963
1971 7006 980
1971 7865 693
1972 5291 565
1972 5640 890
1972 1207 110
1972 599 695
1972 6007 541
1972 3138 416
1972 7505 432
1972 4671 47
1972 1059 511
1972 1508 956
1973 2426 728
1973 4272 457
1973 6454 87
1973 5294 193
1973 3049 987
1973 2926 179
1973 609 758
1973 4858 324
1973 462 306
1973 7435 546
1974 4648 565
1974 5805 125
1974 9289 43
1974 6519 807
1974 8558 412
1974 8862 232
1974 8293 660
1974 1266 562
1974 6690 978
1974 2443 298
1975 5721 531
1975 6743 214
1975 9432 742
1975 5144 32
1975 6411 518
1975 8037 396
1975 1003 247
1975 3894 133
1975 9073 161
1975 7067 127
1976 5709 277
1976 8918 833
1976 8186 297
1976 4590 512
1976 7717 118
1976 8984 199
1976 514 60
1976 4457 942
1976 2379 565
1976 3637 311
1977 371 460
1977 7733 846
1977 5067 342
1977 5244 416
1977 2102 918
1977 9900 309
1977 3869 608
1977 6453 513
1977 4809 776
1977 2838 952
1978 9668 997
1978 3192 653
1978 5048 99
1978 4363 186
1978 7029 118
1978 1397 922
1978 3689 839
1978 1609 120
1978 2421 206
1978 165 780
1979 2496 247
1979 7311 655
1979 8618 758
1979 5825 126
1979 8525 157
1979 2125 609
1979 190 588
1979 4593 290
1979 1617 572
1979 6993 310
1980 9409 799
1980 5972 537
1980 7286 1000
1980 320 622
1980 5564 380
1980 9425 275
1980 3924 500
1980 2391 42
1980 4917 492
1980 851 643
1981 5831 518
1981 9080 453
1981 1779 686
1981 4075 586
1981 3799 60
1981 5994 45
1981 1108 712
1981 7096 607
1981 2193 846
1981 7769 523
1982 2433 356
1982 5748 108
1982 7264 184
1982 8329 445
1982 9459 139
1982 6024 46
1982 8316 634
1982 2852 910
1982 6035 87
1982 1470 17
1983 8994 638
1983 5556 289
1983 4471 744
1983 1360 818
1983 3591 94
1983 5408 700
1983 1851 876
1983 8680 978
1983 8793 43
1983 8410 311
1984 3233 686
1984 5591 264
1984 2203 95
1984 7086 641
1984 944 889
1984 796 987
1984 4918 977
1984 8547 102
1984 7556 737
1984 4908 311
1985 7032 784
1985 5970 93
1985 817 9
1985 6810 550
1985 3019 449
1985 4940 678
1985 1877 885
1985 8177 587
1985 36 726
1985 315 198
1986 361 660
1986 1367 740
1986 3740 1
1986 640 588
1986 8237 604
1986 9228 37
1986 346 399
1986 7895 838
1986 969 226
1986 6300 255
1987 256 589
1987 1654 32
1987 7591 388
1987 6708 547
1987 8041 973
1987 9113 578
1987 7957 352
1987 447 955
1987 976 582
1987 4447 862
1988 8137 541
1988 3593 387
1988 3648 337
1988 784 478
1988 5999 272
1988 944 867
1988 7315 193
1988 9561 791
1988 6723 635
1988 5167 797
1989 9995 532
1989 4933 504
1989 9952 909
1989 2731 821
1989 3255 846
1989 5524 141
1989 1051 516
1989 1402 422
1989 5408 363
1989 3651 549
1990 4915 64
1990 4840 632
1990 180 601
1990 255 279
1990 3879 297
1990 9864 349
1990 9618 530
1990 129 703
1990 9710 542
1990 303 870
1991 9201 183
1991 8112 982
1991 371 11
1991 9588 629
1991 9293 228
1991 3373 391
1991 2756 540
1991 2193 532
1991 5143 230
1991 6844 189
1992 8642 134
1992 576 434
1992 134 557
1992 8065 641
1992 1664 684
1992 1021 485
1992 6534 502
1992 4488 92
1992 6188 277
1992 7556 114
1993 8153 304
1993 1668 306
1993 4005 733
1993 4407 677
1993 2992 184
1993 276 100
1993 4569 973
1993 8550 350
1993 3417 104
1993 2742 41
1994 5083 227
1994 8038 581
1994 8185 617
1994 2996 675
1994 6825 599
1994 6639 945
1994 4621 720
1994 7444 439
1994 2104 288
1994 2390 121
1995 2079 712
1995 3986 791
1995 1351 966
1995 6178 126
1995 4932 548
1995 7817 101
1995 9425 171
1995 6636 998
1995 5019 965
1995 2591 236
1996 2742 434
1996 6765 181
1996 116 645
1996 2444 159
1996 2007 273
1996 258 980
1996 8857 978
1996 2911 653
1996 9557 256
1996 5526 415
1997 8788 728
1997 6282 1
1997 6890 751
1997 7699 38
1997 7944 498
1997 6968 644
1997 6314 69
1997 6042 519
1997 4766 124
1997 8242 884
1998 8905 514
1998 2275 256
1998 4322 868
1998 4186 638
1998 4165 764
1998 3428 892
1998 2007 96
