1000 25000
283 305 5411
179 832 7148
970 93 9789
98 586 4610
165 829 2082
444 356 5495
391 303 864
808 31 4068
370 656 6714
921 288 5783
393 891 7602
425 593 1109
535 197 7209
542 739 4006
671 773 7041
567 852 6225
76 849 7842
802 967 7627
954 250 1291
479 677 706
617 860 6372
77 202 9312
245 948 6570
33 364 8391
803 320 4982
536 458 8996
307 746 6564
362 515 6019
824 507 4678
733 560 3635
295 117 3181
816 932 3436
929 155 6987
878 230 5662
389 1 9238
322 36 5687
859 247 6445
167 140 4496
116 724 1494
319 849 544
506 296 3907
554 282 5870
42 54 2297
434 396 6769
459 35 1563
673 361 8234
468 851 3478
182 961 3112
553 723 1562
809 889 5845
389 965 278
412 362 7724
866 237 7310
98 67 5506
748 137 4192
588 689 2003
992 554 3066
187 264 805
994 248 7865
787 389 1745
88 576 8081
477 95 7392
689 991 4116
585 798 707
20 591 3864
610 443 9720
605 244 4790
642 126 539
607 538 5099
79 221 2690
148 346 7922
166 935 4153
685 205 1900
874 6 4535
346 479 552
650 695 2560
334 180 4795
764 695 6198
673 638 5865
534 269 8610
663 619 2620
940 44 5701
45 336 1249
778 162 665
930 416 5626
955 518 4261
738 906 7466
81 405 8316
881 686 8276
76 136 3970
191 169 916
998 555 6637
311 948 5349
366 321 2246
961 359 5443
320 617 2204
691 522 3130
963 785 187
812 572 4250
658 336 5615
930 557 8656
464 615 7528
960 225 4159
87 844 7911
182 860 4852
403 629 3717
841 469 5039
179 154 5125
202 25 4242
227 678 7373
446 900 7173
451 762 484
70 16 1690
455 590 4608
944 937 2001
374 698 4229
754 828 9493
300 924 6760
980 206 2308
32 662 2935
641 632 2020
168 310 4908
975 85 1260
889 893 103
70 476 5511
241 734 410
805 744 823
685 66 8817
747 393 9014
710 543 2844
180 574 3715
371 909 4505
343 51 5138
543 346 9116
693 361 5216
642 569 5056
829 889 4511
635 566 6133
467 936 8865
471 732 7525
932 850 6083
789 695 1491
976 98 2267
78 593 4750
69 838 777
311 777 9060
41 317 6863
557 733 4881
218 463 989
319 591 5779
577 189 8825
5 700 1989
65 449 4897
88 926 3915
655 278 2152
745 988 6795
839 170 416
529 493 2889
36 932 8230
679 658 2985
792 974 5646
852 70 121
619 213 1941
54 512 8002
351 754 9316
699 330 8901
41 155 281
597 615 6778
429 437 4802
159 92 2179
839 750 6994
606 783 499
456 124 5665
223 830 9451
716 877 4330
826 12 3563
572 632 8007
21 494 9111
872 706 2300
724 675 7729
104 876 7340
821 279 4759
16 674 4316
518 156 7342
894 710 92
403 19 7423
829 526 9956
665 597 6127
958 242 5597
815 591 1157
63 426 7722
621 364 699
125 637 569
312 966 4396
21 930 4813
669 22 5775
655 39 6088
551 470 2674
256 541 3409
415 979 3819
108 359 8586
578 67 874
961 73 3831
947 906 3154
89 438 7442
880 359 9262
716 245 252
363 192 6730
478 147 7895
616 560 3943
508 946 8899
482 801 3313
286 753 8346
987 641 5587
325 149 6007
297 396 3856
631 665 364
336 792 8641
188 866 1964
128 541 5974
476 37 5664
301 470 5169
335 866 6460
358 1 5374
418 874 6739
261 736 3681
851 128 303
67 657 8966
339 468 9786
680 504 772
332 571 2716
613 390 2839
228 996 6162
585 445 5196
931 137 3696
200 157 4396
646 937 6145
105 0 1233
488 152 9242
31 296 1331
513 57 1750
716 992 4004
704 652 5604
393 875 1843
674 492 5756
955 509 6276
65 547 3796
67 237 7091
740 204 4361
726 299 5478
364 680 1108
957 550 4770
864 544 825
631 362 8032
433 993 5285
75 308 3519
347 523 7198
739 797 6763
665 930 1464
556 588 3683
526 780 675
655 424 7869
895 535 8639
754 341 2034
687 891 9040
429 535 9021
145 96 2389
364 108 3102
883 996 789
705 40 9692
578 214 9452
398 989 1898
972 450 3044
981 380 6498
416 588 5817
386 108 6450
178 458 6957
254 289 5479
420 403 2239
519 897 6081
496 745 7843
44 551 4058
32 651 7747
887 900 8068
124 900 5549
675 364 8477
126 206 5859
698 983 4743
880 990 7743
598 840 6943
158 709 3646
324 213 5330
605 100 4702
515 260 6524
222 716 8993
637 691 7720
586 915 3251
127 625 2070
37 857 1693
685 93 7530
413 826 9721
399 507 4844
885 566 7656
855 450 6408
968 190 9319
617 89 9994
333 157 4523
859 52 6584
102 610 9188
584 509 6825
12 894 9982
732 8 2192
630 864 4654
351 257 5562
346 899 4722
76 24 2176
869 341 4617
855 774 9598
18 161 955
591 327 5185
94 460 764
601 824 6530
859 496 5148
317 484 5175
146 140 7129
28 232 8424
411 16 7335
434 147 2979
127 354 5413
791 845 7119
966 189 431
585 991 2483
714 189 2807
137 742 7396
785 158 8230
349 119 3161
79 914 4229
395 883 8855
487 457 2169
850 846 1435
145 537 3454
666 77 9095
689 164 9435
894 239 9456
98 906 9735
504 333 4908
340 947 4428
515 497 3096
354 903 5500
280 990 7580
727 330 5822
812 68 6613
671 131 2501
544 921 2547
765 469 5505
712 223 2198
841 573 1282
663 876 6870
797 474 8270
534 625 2142
522 979 3868
372 768 8410
545 402 6474
570 967 1797
542 289 9375
782 336 3440
316 994 4932
523 596 4717
763 75 4252
235 754 4127
34 635 5647
963 554 6921
730 291 2943
972 292 3238
520 445 1795
545 990 8274
863 146 1571
946 218 6016
957 442 9865
226 164 2587
376 265 5613
205 986 3841
781 125 5871
752 686 6209
737 897 4731
762 308 3415
84 792 7851
128 562 5749
400 823 4292
884 839 9237
409 15 7309
379 777 3368
353 890 797
104 544 3966
157 554 814
858 713 2971
881 856 5055
682 786 3724
327 783 9110
186 61 5657
361 177 5814
220 748 9534
538 697 1255
137 736 752
683 285 2615
298 821 4047
143 175 2813
18 455 5514
518 504 2670
260 280 2831
693 110 4341
950 515 1098
912 872 1440
306 62 5297
393 266 7456
956 580 7787
321 56 9757
178 995 379
857 342 8380
293 434 6294
985 393 6897
687 870 9664
212 326 9287
69 603 8671
108 503 5313
532 625 1710
89 294 2189
882 605 5679
421 431 4465
776 178 1972
649 900 72
356 884 2062
459 990 3668
540 298 3275
830 551 5868
190 834 9368
966 423 9832
288 730 4762
897 684 1285
719 245 6454
650 812 4255
301 77 5779
174 293 1435
839 435 2383
785 384 5923
252 527 2741
77 486 9494
280 888 5811
690 319 3697
729 803 6011
37 676 8218
927 207 2141
103 564 2416
306 790 9253
96 462 1926
149 316 8579
82 753 5452
52 425 9014
826 259 517
351 300 3030
180 388 4016
703 40 9976
975 791 1450
544 687 2810
341 247 966
290 567 8070
557 659 6752
807 678 8408
700 913 1326
520 279 4732
725 450 261
213 30 6491
130 546 7334
499 833 1440
565 501 5925
655 472 1399
307 70 3792
339 857 8442
175 199 5757
32 831 1093
936 261 7583
670 782 5221
446 889 9265
538 283 6640
847 279 256
282 93 7251
547 459 2562
127 909 656
185 654 859
383 279 3120
775 683 3981
749 930 1173
348 93 3831
463 316 8376
546 512 4434
908 415 5112
961 835 7391
917 423 8340
914 350 6654
598 952 80
681 956 1150
983 795 3630
492 790 7230
418 81 7684
669 488 8693
424 238 6760
512 301 4358
881 578 3805
521 561 9581
189 643 5862
214 318 4999
592 650 5211
276 853 8503
389 466 1882
513 806 3150
741 136 9905
967 954 4149
146 344 1443
540 648 2555
669 44 4845
941 967 4816
971 268 2801
332 450 7762
959 807 1830
415 773 4858
645 84 386
834 143 1774
728 438 6199
947 852 6653
550 211 3809
843 935 8919
769 247 1167
776 108 3774
481 762 660
504 581 4219
377 313 495
861 535 767
916 840 1530
925 518 1561
840 782 640
35 620 610
249 96 7737
452 579 4927
131 942 5607
334 683 5470
631 723 1172
527 532 4939
460 945 2902
580 726 9008
174 131 2475
732 953 7359
499 262 1732
563 849 5859
729 633 6950
992 133 1726
738 505 933
685 158 9968
376 170 6813
567 158 6317
637 586 6415
576 371 2346
484 432 2802
728 558 2086
802 781 1079
585 491 8907
366 948 4826
428 175 1665
301 951 2422
437 151 3836
845 826 4165
607 943 7237
522 367 7148
831 507 3007
86 678 7488
471 504 8835
720 428 3058
738 829 4411
724 760 5732
985 568 1190
159 591 2597
726 481 7684
653 283 8522
108 968 6814
932 470 993
912 779 9386
28 47 7123
526 858 7666
911 996 6269
270 20 7568
791 626 4024
599 401 5
274 314 4045
562 553 8794
873 378 528
437 783 8804
352 533 8315
107 221 2501
476 398 8152
386 930 1396
743 456 2130
780 342 3027
268 386 5454
736 634 7220
330 199 9996
314 704 5830
701 581 9481
793 662 3225
334 310 4463
652 239 1061
841 162 1133
776 723 1204
889 174 800
158 755 471
568 853 3839
628 333 4663
222 762 411
153 17 9856
840 373 2368
58 414 5516
710 750 4465
489 506 4332
6 819 6713
950 153 7037
993 174 126
295 364 8922
962 669 4120
11 189 5639
431 796 1720
682 698 4695
737 445 557
940 246 4871
686 502 499
665 313 3980
370 17 5894
570 134 5244
328 741 3517
828 818 1396
134 359 7226
413 436 9549
860 579 8592
664 494 3919
39 478 9352
740 185 6169
560 271 1159
392 145 514
191 227 5550
69 919 885
161 436 3775
380 312 3588
952 425 8391
820 96 3910
421 251 6250
868 340 946
928 1 2306
506 501 4949
469 239 9943
238 932 9857
298 281 8884
969 580 4977
496 402 9660
369 996 2388
597 84 7093
9 731 41
883 955 3850
117 511 4279
751 378 744
983 968 9599
857 808 1401
790 436 9148
391 411 8261
303 831 2153
54 627 8159
787 642 9029
990 159 6872
296 935 4370
625 614 8133
383 370 8027
865 215 712
528 385 7501
235 315 1612
396 288 5035
885 683 6880
573 480 3530
979 953 9302
656 500 3695
400 562 2244
423 334 8544
524 187 322
909 623 4054
146 945 2484
699 167 2610
662 297 2694
132 748 1248
833 873 2802
353 615 5070
219 26 4722
55 688 5359
422 669 6092
318 322 1653
622 396 1759
977 91 5237
391 547 747
63 21 7996
294 298 6495
591 512 8693
423 146 5828
891 362 1438
983 442 149
289 170 9614
40 752 4094
835 355 1166
473 38 6593
865 996 9579
401 210 3427
735 363 4743
94 353 7730
910 109 6798
269 347 5488
587 288 1454
151 859 3839
423 726 9946
47 154 9641
430 278 2475
715 469 818
865 416 8147
443 758 4818
249 75 3986
947 559 3748
364 268 417
645 563 6614
403 824 445
238 211 8877
938 269 7021
112 332 1500
971 405 2457
107 451 7824
658 977 319
884 777 599
487 308 604
791 348 4485
288 965 6417
920 502 501
585 462 4736
894 64 6713
290 178 9966
315 365 4943
119 675 166
181 268 3632
997 938 4274
814 611 3510
994 787 1700
629 672 2613
802 426 63
968 926 1529
859 212 4232
575 48 5076
317 256 8736
913 458 3755
506 331 462
877 968 5374
284 126 5400
53 439 2085
240 354 3734
277 995 1581
406 713 2690
445 45 1180
982 508 1742
394 893 2033
182 928 8946
437 810 6915
421 405 7553
575 756 9004
416 763 8286
718 816 4763
296 65 9607
155 134 9816
857 149 8619
899 949 8846
459 524 2479
184 869 1152
719 319 3197
140 48 5392
780 553 8761
172 353 4240
681 765 1330
667 958 7556
676 928 6351
646 520 5305
443 335 293
489 29 4459
244 273 8526
29 812 4413
642 901 1429
907 299 7953
803 746 8188
501 741 255
284 269 4008
174 722 404
667 261 585
548 781 8872
82 875 6016
359 937 2291
331 72 7854
151 957 8135
407 279 7068
264 31 780
810 246 5339
259 260 35
526 202 6586
708 745 3529
51 230 2759
678 1 8923
971 9 6546
636 923 7979
235 786 8720
883 990 224
64 154 4406
541 442 9142
253 746 6273
610 173 9468
919 15 3362
47 432 8752
877 385 7584
400 11 5197
455 559 1763
245 503 9964
946 58 1717
587 36 6340
46 107 9656
631 856 9374
650 921 5692
984 663 2940
110 649 6939
382 402 5872
774 558 5013
361 405 5512
993 612 393
861 448 8370
409 815 8934
62 534 4467
738 764 2181
858 489 8017
929 258 6725
682 586 136
781 902 960
356 220 2775
780 686 6283
109 260 3652
471 765 9573
863 687 7695
904 269 720
673 464 8073
27 351 5397
81 703 8572
375 359 6949
970 389 4905
527 537 1740
545 783 1656
621 28 8829
623 562 6764
450 636 1425
397 35 15
973 880 3340
355 425 2779
175 146 3390
452 802 7954
749 265 3481
936 442 8920
539 119 7952
705 355 8325
410 1 7476
94 326 5483
746 672 1707
68 436 6570
273 392 2824
222 949 3732
282 502 3336
727 712 1591
563 795 758
782 571 839
789 485 1636
58 337 4864
865 71 46
519 700 9044
337 494 5670
745 505 7060
597 632 3722
980 368 3262
984 994 9760
841 959 8190
426 575 3308
938 498 7928
465 652 1218
345 645 127
885 218 8678
992 283 9163
849 134 1469
155 821 2458
210 440 2282
980 820 6862
369 281 83
742 986 6306
212 817 1229
952 360 101
20 184 2605
705 624 6959
426 115 6326
322 32 5354
398 501 9501
483 207 5831
393 219 1532
435 719 7190
111 479 4809
960 977 8766
464 736 231
969 773 6825
270 34 7473
330 713 1216
777 398 2208
173 877 7498
528 772 3990
507 819 3391
915 280 8402
387 147 7530
668 32 2794
887 428 3592
481 333 7918
958 297 9620
778 947 2318
711 19 8879
351 896 6563
819 82 2104
895 199 7527
404 660 1364
763 433 765
636 673 4440
657 492 6941
643 17 4415
680 511 9980
179 977 1557
550 704 9758
115 208 3380
559 370 566
361 307 6534
236 629 7675
810 804 3028
944 382 8873
676 909 4702
367 338 2893
263 119 8656
874 2 2503
860 81 6055
846 484 6354
244 318 5767
48 97 6840
920 358 4439
682 736 4289
534 257 918
336 300 9188
834 551 2570
875 517 6661
607 986 9133
784 336 9608
713 627 6690
104 54 5199
92 157 1262
293 564 3986
226 633 2358
800 712 8578
327 277 9498
592 938 9688
901 454 8287
829 676 1771
333 533 6504
912 688 9590
86 183 1380
363 478 8863
289 407 1836
199 108 6858
402 142 3184
810 19 4225
886 814 8029
616 222 1198
648 89 5026
389 318 4746
406 697 2063
173 738 8680
962 528 4786
235 809 8681
652 528 8746
322 635 4951
396 214 8734
456 569 5517
517 727 9698
536 733 4868
520 226 6411
942 313 4080
967 286 3830
93 173 9968
884 584 6334
540 364 3211
231 227 3277
328 450 739
701 799 7014
978 644 8766
761 108 3325
657 345 3952
767 734 7988
357 938 2078
98 534 9448
974 138 8650
79 290 8958
536 495 7952
210 350 1825
784 401 4313
551 533 7429
650 294 3108
890 931 2150
525 614 1571
682 599 70
668 646 9805
299 45 8808
82 695 2287
603 507 5323
785 906 3940
54 305 76
206 748 6249
774 50 9701
432 537 4491
877 649 5104
272 860 8131
492 425 6841
469 41 4827
950 622 5075
62 126 8075
786 874 1751
43 863 3534
209 619 7101
283 236 7111
670 392 2059
269 273 1435
437 619 2503
619 653 7758
471 796 570
499 827 1888
14 398 3749
911 644 4586
74 413 2540
763 283 8996
786 302 4776
403 770 7055
50 117 9746
398 523 3124
917 537 6764
578 620 547
554 564 6139
425 632 9906
379 925 8931
457 175 6160
554 363 2703
11 977 4785
659 797 2319
811 566 3885
813 92 6745
172 100 9115
693 518 1440
153 305 149
229 486 8780
586 569 718
842 655 2676
390 209 5732
798 210 8493
581 738 818
596 847 2086
641 181 2775
988 256 6970
816 957 6025
484 27 40
440 145 4867
454 695 4545
788 51 1592
80 120 7254
336 18 8248
781 790 9975
391 590 4902
56 96 6533
95 833 330
920 704 7793
489 854 5250
187 807 1277
869 763 1500
302 596 6542
325 605 3666
18 119 8517
313 593 704
557 846 3726
502 111 5857
142 172 1653
843 97 7251
31 668 4596
568 328 594
914 204 1000
494 882 5720
524 531 2349
787 144 25
487 223 4963
992 515 9539
867 325 2261
553 182 8835
221 448 5203
408 611 2605
779 564 2493
541 653 4648
638 403 2253
767 117 8813
999 675 9461
308 784 5629
331 657 4672
384 395 2337
365 946 8807
524 87 9939
727 696 5164
496 830 4846
120 122 6057
194 641 915
620 575 6791
876 593 9176
733 248 2238
615 244 9651
34 169 8046
225 562 7158
979 665 7683
875 536 8311
299 596 2853
665 362 7669
8 931 1480
651 907 9545
903 899 3159
275 399 6833
81 428 8765
835 71 4717
475 852 524
99 704 4740
302 807 7476
952 472 8636
405 754 1022
947 607 8124
105 576 3473
677 586 5707
15 119 2382
167 280 2376
338 922 4520
688 577 1981
997 473 5200
123 36 1619
416 900 7505
787 119 1852
653 546 4826
957 969 4724
203 477 9350
62 272 8912
355 230 4028
431 197 5433
936 377 3924
147 754 1631
666 526 1420
244 566 7589
260 819 5167
652 621 8519
502 250 9421
910 141 5102
889 296 4888
317 815 9378
778 771 9450
838 403 4024
623 823 2175
24 881 4467
499 529 7568
321 581 2002
162 963 5047
879 818 1864
41 190 8836
376 435 5667
927 360 175
770 181 1962
154 158 4450
417 608 3934
22 888 8676
426 766 720
444 619 6653
656 67 4682
37 837 4922
21 64 178
980 619 1052
309 325 7571
537 226 5647
500 720 6363
486 423 6138
732 314 3705
898 708 5693
635 545 6660
266 362 7398
342 465 965
734 823 9434
826 290 1701
217 873 2689
971 432 9264
189 467 6844
9 85 2880
800 824 3278
901 86 8743
617 409 1591
271 354 8591
511 681 447
368 425 7
22 684 6
854 201 2709
570 752 3906
517 407 6986
533 725 2002
298 479 2677
174 59 1131
166 350 5416
814 410 4812
454 101 8662
374 756 4476
417 945 8465
776 426 9662
740 891 5690
919 90 116
852 47 8029
174 23 851
719 229 6247
476 203 9743
3 237 5043
425 515 3654
487 453 1468
895 472 921
715 686 4885
941 160 6545
814 86 8230
83 200 7831
500 45 3286
927 477 4623
936 800 1200
742 468 2717
463 285 2563
140 784 64
571 220 1833
451 202 7433
345 851 9595
115 939 3087
997 891 3001
238 369 7366
208 324 2876
113 761 5153
664 247 3048
793 277 1323
779 230 4919
484 96 5367
405 584 2199
227 828 1422
381 714 4069
155 651 4261
194 431 6811
88 726 866
964 607 9202
249 453 1358
696 4 835
901 219 8152
373 876 9725
428 931 4207
640 603 8073
278 401 2278
861 632 1865
196 511 428
425 972 2534
586 305 1490
217 434 944
249 1 6718
378 871 629
145 334 1937
255 140 1895
874 29 4950
822 542 5851
658 535 6522
478 821 5143
370 761 9868
409 19 8295
305 98 2013
166 913 9674
171 633 3030
634 729 9939
399 537 2686
475 143 5060
41 713 7352
447 301 150
223 842 9445
234 333 8725
656 274 4750
660 144 7437
185 240 6036
854 954 4507
858 265 1964
436 935 253
369 460 1693
332 208 5846
316 717 6296
392 261 6425
20 277 7467
578 267 980
389 184 5977
345 148 1972
536 811 6714
63 294 7734
990 695 2389
425 253 2532
194 290 6858
971 166 8622
844 424 6642
777 481 2501
62 373 1660
454 131 6542
334 853 6248
140 438 8254
910 182 9647
52 730 571
382 609 9215
308 588 8886
437 864 2477
776 182 5585
801 709 6603
966 999 5869
847 654 2719
706 730 5949
374 372 6453
902 410 7866
503 656 6597
344 775 1676
828 105 2078
595 334 4389
740 941 7821
858 996 9200
468 360 9586
182 426 5181
936 218 5660
899 494 5033
202 655 4637
523 118 5685
70 398 9900
951 51 3767
24 722 9811
374 816 6241
893 768 814
418 982 3219
625 982 1257
828 685 7851
659 534 8394
343 1 7158
110 372 1919
142 563 4320
197 716 9667
522 181 5101
206 698 3931
635 516 6064
928 612 2441
893 324 4998
471 274 4969
42 286 3313
812 302 6041
360 245 5486
226 706 65
869 316 3364
802 359 9877
163 721 8784
954 538 6300
66 170 9781
179 377 8926
986 875 1185
769 903 8574
649 121 1468
47 822 4773
854 162 1374
213 26 3260
506 20 5105
252 752 2970
1 922 4192
312 709 6612
810 204 7607
925 653 2294
277 686 4987
9 756 9930
763 341 5964
198 224 4553
491 118 4740
553 503 8585
94 17 9769
666 702 8935
758 40 9555
852 20 1705
598 496 8800
801 850 361
296 902 6551
344 914 2439
685 293 8677
747 244 6464
235 280 6471
274 852 9860
675 480 4625
465 428 8180
806 933 2017
935 515 553
522 484 5464
651 200 2261
711 984 6684
162 503 9069
842 629 1908
457 721 412
618 412 6231
175 955 3880
0 117 1953
823 895 8575
136 252 9289
871 595 9
198 983 6517
253 280 4728
66 381 7983
232 13 4499
345 306 5656
453 967 8664
612 464 9650
206 513 3892
792 386 431
125 710 8622
556 783 8901
192 570 857
449 322 8711
821 157 9383
881 386 6764
754 144 7906
484 641 400
913 399 2950
18 45 4318
191 384 5133
543 817 2410
624 763 8848
456 861 1597
716 171 6328
633 515 778
192 691 4164
674 659 7623
930 528 6939
499 974 7496
5 723 9669
579 754 3978
934 848 8907
9 609 3744
848 672 6215
154 465 4855
781 84 5672
776 956 1126
511 381 8662
331 715 702
340 363 9080
794 16 3605
462 130 7022
245 306 7248
690 481 3572
139 365 1538
953 689 1617
148 405 580
851 206 7107
482 695 2820
182 188 3221
666 249 3416
550 216 9340
689 40 6695
410 571 7872
237 676 7716
963 294 7630
730 551 9578
497 904 240
870 331 1810
720 416 3154
942 598 1310
860 452 4420
756 661 3241
996 132 3073
742 992 5955
530 560 6864
878 160 5088
163 669 5024
133 61 5730
820 793 3162
299 919 8451
679 102 9659
575 81 4464
229 533 2809
838 909 3380
966 606 4275
35 701 3768
316 878 5929
961 16 6325
89 461 2218
896 960 5983
531 403 1449
455 667 9530
259 180 5612
870 638 9613
736 638 8033
74 125 8863
888 681 578
69 166 3645
325 76 7535
170 827 1983
412 876 3439
269 693 206
331 836 8906
723 70 7590
965 13 871
326 569 7265
483 826 4558
432 108 4537
842 427 7664
609 428 9213
662 150 1987
81 779 6602
888 101 7538
300 51 9715
784 352 5181
567 111 2866
917 979 8427
258 603 2144
816 81 1779
138 421 6270
149 569 4658
555 444 6176
52 466 2171
91 124 761
38 549 5443
792 9 8900
612 650 5201
741 490 8622
24 835 7248
109 368 692
275 482 3466
441 974 8051
360 154 3780
768 161 244
881 360 5243
784 872 4452
742 142 2924
251 80 2347
177 853 4729
380 308 2527
290 556 1962
947 754 4186
195 633 2339
804 809 6714
345 4 424
956 636 6403
598 41 621
455 456 347
708 712 1322
614 534 7894
291 596 3226
830 895 5272
544 68 1477
265 549 5685
583 93 2092
182 798 2605
408 839 1118
760 444 773
984 58 201
970 245 5239
442 554 2536
188 26 1875
317 890 7724
19 835 4188
804 458 1868
386 53 7697
727 852 6694
602 907 5764
736 393 2942
44 456 1576
226 423 8726
136 899 4361
288 846 2482
908 496 5756
802 623 6585
608 802 1741
935 895 6145
573 508 7962
797 936 5069
324 14 7240
197 792 1504
271 513 8141
552 297 1818
755 802 1565
245 524 7653
729 855 9427
132 744 3225
261 396 7598
784 475 8202
516 930 624
318 326 7374
101 94 8849
48 422 4958
525 940 6066
848 317 5085
405 542 9431
262 889 7999
285 56 3048
455 811 1393
345 469 3586
271 965 9744
801 90 6398
660 907 1874
21 607 3503
925 505 8735
360 773 3197
973 461 9082
687 547 2168
726 15 8320
673 497 7940
776 671 7182
991 249 3747
276 754 8274
804 988 8310
610 927 2468
188 361 1443
868 475 2701
942 582 8722
17 407 29
697 725 5539
386 836 4728
683 998 9991
26 495 1737
964 965 584
37 45 8621
804 912 6933
302 195 9431
454 398 2644
518 839 5789
500 376 3845
463 116 8492
359 7 6326
767 410 9492
804 400 5905
405 299 7455
123 832 9361
935 847 6790
577 699 333
944 738 4901
572 790 3237
186 73 6406
323 652 1247
159 18 9163
76 876 4266
295 466 4601
779 385 4950
186 15 375
707 614 789
121 562 7985
310 164 4164
93 556 7265
160 541 4473
305 484 9692
824 628 6192
146 544 2160
542 130 3601
708 174 6335
295 22 5291
705 593 5861
797 97 2395
670 241 3918
626 610 6076
458 579 7487
241 81 1691
61 678 7179
354 400 6084
144 702 9861
787 36 5859
764 637 5667
5 431 6801
649 750 3223
346 687 9593
807 878 8046
97 739 1417
771 674 4326
765 992 497
913 287 4772
145 181 1495
825 443 847
487 946 533
798 164 8101
117 657 5552
27 137 1896
435 156 5394
813 911 6725
467 303 980
604 243 704
416 767 368
236 400 4030
734 403 9990
921 598 6731
95 351 7164
374 258 6390
321 694 4626
37 338 427
849 980 9546
629 441 4241
154 65 1445
714 409 1810
338 117 9680
121 259 1889
361 300 8405
197 190 7912
914 726 3618
549 442 1986
976 654 6994
97 363 3624
348 348 2728
613 472 3800
371 997 651
228 954 6676
615 318 7562
138 398 9117
765 141 7270
712 999 1257
306 840 6176
327 950 3512
292 651 3352
594 503 2045
578 912 1940
677 972 5748
181 157 892
589 304 2883
241 386 2444
333 498 5818
635 606 1736
47 708 7523
764 826 3769
556 974 6345
828 811 3984
655 810 5070
713 642 988
215 917 9236
309 234 3159
461 415 9747
493 14 3262
421 194 3925
933 741 2332
757 611 2924
717 14 5838
26 517 9330
752 301 1064
625 49 8863
934 147 3498
726 785 4987
772 217 9758
131 211 1577
705 234 9321
202 36 61
684 864 7165
762 92 6704
836 699 9365
79 975 3455
351 618 8042
14 606 75
992 856 8484
620 816 6539
516 395 1002
45 94 9033
529 913 3392
388 189 1082
10 262 1656
111 914 5347
894 932 9943
722 21 6070
612 80 499
23 728 5133
897 183 3132
546 150 7055
507 382 2366
396 893 4363
57 451 7463
811 870 9957
156 433 8298
428 430 9504
820 984 8494
898 650 6773
596 903 9182
730 237 6124
815 743 2660
356 216 5512
713 665 7250
56 244 3296
238 220 5679
95 829 6053
708 900 6588
217 935 6652
920 652 771
191 383 8050
929 834 8492
415 843 9111
108 719 8620
744 991 6972
29 481 8439
269 306 3334
545 771 6735
478 11 6005
969 728 7093
53 653 1850
406 471 4174
726 684 1595
576 837 7219
117 107 1471
412 595 5171
633 901 5249
232 810 4640
619 182 3912
250 447 2272
988 353 9097
3 295 2806
925 276 8357
503 944 1245
586 132 1974
309 588 2854
689 230 5229
569 952 510
200 53 1544
534 398 1161
977 291 5501
564 837 3444
121 533 7900
250 883 4446
642 807 1782
607 861 2148
670 631 6081
674 372 126
305 511 2071
284 595 9174
450 327 4462
323 239 4369
717 387 6023
938 874 3812
470 253 8151
57 72 5436
847 250 3309
15 451 541
679 88 2466
958 145 1579
770 582 4160
725 746 9802
319 857 4618
683 170 9848
337 618 74
226 802 4965
530 170 8774
809 865 8683
938 903 1007
961 46 4016
986 907 9769
456 946 7016
778 959 7265
160 378 211
259 126 5330
245 137 3705
766 997 2521
268 496 9016
715 345 1890
496 657 8143
648 366 5999
191 932 7862
292 145 2741
883 696 3784
735 699 2157
117 240 3851
426 874 8126
158 701 2424
280 811 8793
706 881 9908
586 779 8652
443 294 1437
724 925 9041
376 771 4592
175 871 6418
16 948 7556
881 794 1774
590 834 2483
871 879 3604
530 921 5335
140 589 3584
721 770 1225
246 807 4652
119 559 5771
216 886 6946
718 81 9004
591 461 3430
289 111 7500
932 983 5883
916 60 2973
427 153 5433
655 977 3917
53 111 8992
950 279 3159
673 178 3080
32 294 1201
899 656 1619
4 820 3497
207 847 3002
541 123 3491
958 28 1735
979 201 8508
137 254 3177
877 84 2311
630 436 8975
799 466 2798
65 76 2440
969 950 1451
678 30 7005
498 690 7026
302 258 5408
961 905 4830
622 715 3765
652 524 5989
320 45 3094
230 608 6849
389 616 2929
174 939 6612
921 454 1556
499 750 7488
637 812 5699
842 64 8857
961 583 8851
309 994 4426
438 782 174
560 608 5197
509 251 2263
898 119 8648
896 465 8070
128 843 8302
665 148 2178
10 355 685
819 927 2344
609 181 3480
157 353 5972
129 192 5793
461 43 7409
615 398 3337
48 400 7100
278 950 6985
440 282 4441
313 12 7832
301 595 6589
793 993 1159
868 969 6115
377 818 2244
584 256 896
976 90 9728
939 110 7472
708 929 1968
270 252 5959
860 740 4032
78 601 7018
468 701 3847
666 816 7396
29 284 1498
216 317 1845
234 970 8280
255 740 5454
331 220 962
649 183 1103
243 824 7747
815 262 424
619 641 9671
467 492 6516
660 529 4403
863 10 3205
773 798 9752
614 900 1945
812 820 3410
526 126 4921
791 878 243
191 798 1396
468 113 7303
198 46 1578
313 900 5577
117 406 4421
101 817 6915
781 229 7885
253 598 1278
700 411 4963
98 357 9036
889 86 8895
211 190 4998
174 54 7699
568 637 5134
914 537 4447
644 690 3330
538 349 186
637 929 4431
859 657 2667
625 717 3331
275 842 3530
662 74 2558
330 419 2079
23 900 3115
546 578 238
841 902 4110
233 654 742
375 619 6809
499 183 7496
462 297 5124
937 993 4665
289 450 9861
684 505 3155
708 80 830
655 619 6352
323 242 3461
694 7 4870
410 942 9354
470 214 2628
502 187 9632
836 323 3099
778 324 6884
