10000 35000
2525 163 757
2525 5816 925
2525 4299 238
2526 5908 249
2526 3603 724
2526 5969 528
2527 5382 585
2527 4942 906
2527 8056 407
2528 6766 977
2528 9918 989
2528 9252 599
2529 2909 535
2529 3232 710
2529 8706 523
2530 9075 167
2530 7732 930
2530 5801 310
2531 9714 736
2531 6541 604
2531 3575 789
2532 4007 125
2532 5293 541
2532 4180 39
2533 1092 132
2533 277 275
2533 7368 152
2534 9120 616
2534 2042 118
2534 3049 951
2535 1864 348
2535 3148 62
2535 7787 225
2536 3429 263
2536 9796 257
2536 5157 670
2537 3467 499
2537 3386 358
2537 8989 359
2538 1643 545
2538 1544 513
2538 587 505
2539 3123 618
2539 1250 659
2539 832 648
2540 7931 19
2540 3050 336
2540 3075 657
2541 7534 406
2541 9597 840
2541 8947 121
2542 2805 860
2542 5474 438
2542 9755 89
2543 8492 610
2543 1333 644
2543 6160 782
2544 4574 858
2544 8473 746
2544 7036 973
2545 9012 658
2545 7099 419
2545 8276 307
2546 2766 990
2546 9492 935
2546 4525 889
2547 9062 24
2547 1429 298
2547 6495 648
2548 6881 987
2548 4154 854
2548 2506 721
2549 7929 340
2549 9565 796
2549 9522 798
2550 2635 76
2550 8918 639
2550 6547 134
2551 214 571
2551 1318 888
2551 265 615
2552 4139 985
2552 4335 783
2552 8587 49
2553 9372 256
2553 417 716
2553 7459 801
2554 1005 282
2554 1565 369
2554 3932 698
2555 7232 56
2555 2060 395
2555 7673 644
2556 791 184
2556 4644 683
2556 6677 781
2557 5775 928
2557 1537 226
2557 2531 390
2558 8671 834
2558 6964 634
2558 6457 394
2559 3886 566
2559 4894 825
2559 4756 766
2560 5991 724
2560 7090 97
2560 3086 990
2561 2926 746
2561 7233 543
2561 9388 376
2562 3633 205
2562 6996 65
2562 4203 342
2563 7228 427
2563 6513 987
2563 5939 771
2564 442 202
2564 2340 817
2564 6588 551
2565 608 415
2565 3486 572
2565 7821 82
2566 6090 864
2566 8570 917
2566 1554 279
2567 9006 521
2567 1457 118
2567 9800 475
2568 2746 246
2568 1628 363
2568 8483 667
2569 659 725
2569 2730 364
2569 9534 694
2570 7766 868
2570 1578 413
2570 3087 447
2571 6148 173
2571 727 394
2571 2801 254
2572 9733 454
2572 1242 406
2572 5740 858
2573 3510 34
2573 4025 351
2573 7888 300
2574 6796 609
2574 9496 782
2574 3523 440
2575 9513 239
2575 9912 441
2575 9128 485
2576 6118 245
2576 6198 859
2576 8943 224
2577 3245 28
2577 8217 961
2577 5141 685
2578 1583 862
2578 2801 845
2578 783 775
2579 2798 368
2579 1838 631
2579 4516 255
2580 6923 50
2580 2849 650
2580 2707 3
2581 8659 472
2581 6420 610
2581 141 979
2582 5614 817
2582 4292 761
2582 7173 712
2583 4771 421
2583 1397 648
2583 8359 563
2584 1372 248
2584 9681 878
2584 1059 321
2585 9729 286
2585 8342 347
2585 8777 337
2586 9202 158
2586 7261 288
2586 261 873
2587 4814 911
2587 8413 978
2587 9088 591
2588 5653 850
2588 6187 781
2588 223 986
2589 3406 402
2589 7774 159
2589 4758 941
2590 5823 364
2590 5332 598
2590 9460 386
2591 4605 350
2591 4987 116
2591 1126 278
2592 1034 455
2592 7803 154
2592 1307 335
2593 3680 758
2593 3509 889
2593 8876 177
2594 7584 28
2594 9086 859
2594 6475 119
2595 2705 568
2595 3528 255
2595 4614 52
2596 8575 857
2596 9647 840
2596 3153 737
2597 602 523
2597 1814 649
2597 4053 548
2598 7165 448
2598 6043 147
2598 8343 376
2599 5264 632
2599 5136 961
2599 1265 298
2600 2312 938
2600 6942 198
2600 4325 942
2601 4310 510
2601 5227 979
2601 3492 915
2602 6467 599
2602 9063 135
2602 7713 381
2603 7196 374
2603 7324 233
2603 1860 27
2604 2996 996
2604 5400 677
2604 8461 780
2605 1772 847
2605 4323 580
2605 3350 482
2606 847 355
2606 7428 520
2606 9101 686
2607 5677 753
2607 4268 880
2607 2544 723
2608 839 252
2608 7612 808
2608 6615 889
2609 8950 3
2609 5888 79
2609 7417 597
2610 8653 458
2610 7677 250
2610 138 89
2611 4244 141
2611 6929 610
2611 8634 881
2612 2919 418
2612 2822 857
2612 5298 69
2613 9266 738
2613 2973 154
2613 9881 626
2614 4290 890
2614 9693 567
2614 4066 313
2615 4560 608
2615 5064 550
2615 4201 814
2616 4584 610
2616 519 214
2616 3816 801
2617 8314 657
2617 5013 218
2617 1448 792
2618 7639 225
2618 6178 778
2618 6887 405
2619 3359 574
2619 1091 564
2619 1583 407
2620 5482 143
2620 3453 798
2620 7993 408
2621 239 547
2621 5590 874
2621 2531 769
2622 4123 40
2622 5914 656
2622 798 240
2623 9336 173
2623 1281 789
2623 8323 502
2624 9868 788
2624 5886 86
2624 3570 389
2625 2878 459
2625 6732 314
2625 1416 208
2626 4213 338
2626 1569 699
2626 1937 21
2627 6064 989
2627 2390 184
2627 9207 551
2628 6794 349
2628 1588 458
2628 2622 944
2629 6435 709
2629 3860 638
2629 5706 505
2630 4743 813
2630 1083 997
2630 3981 724
2631 5890 363
2631 9544 207
2631 4874 91
2632 3098 507
2632 7983 392
2632 5648 301
2633 9505 806
2633 8062 389
2633 477 858
2634 6085 444
2634 9643 313
2634 1642 638
2635 4076 371
2635 6617 378
2635 7881 835
2636 1060 604
2636 2108 151
2636 2985 911
2637 5890 420
2637 6098 452
2637 8307 662
2638 5415 977
2638 4978 978
2638 1880 622
2639 5981 863
2639 3950 183
2639 9185 183
2640 1487 909
2640 9500 562
2640 4864 695
2641 844 285
2641 536 847
2641 5368 302
2642 9885 387
2642 9158 940
2642 6081 770
2643 1048 529
2643 1979 234
2643 9031 139
2644 8108 412
2644 3888 318
2644 9954 654
2645 4556 107
2645 5109 652
2645 6532 27
2646 5917 990
2646 5393 98
2646 7640 347
2647 4335 349
2647 3937 271
2647 2514 985
2648 6585 989
2648 4074 191
2648 6547 487
2649 2374 278
2649 8923 258
2649 8132 861
2650 8862 697
2650 3040 699
2650 5638 419
2651 7726 683
2651 6877 31
2651 5660 137
2652 7420 125
2652 9660 934
2652 4142 269
2653 9850 222
2653 4774 345
2653 4068 747
2654 9732 465
2654 3360 134
2654 9307 344
2655 9720 753
2655 873 993
2655 8211 317
2656 69 287
2656 6370 604
2656 4176 532
2657 7055 382
2657 4074 869
2657 4952 109
2658 868 242
2658 8746 104
2658 4937 663
2659 3354 207
2659 3648 962
2659 7777 322
2660 7871 889
2660 5713 614
2660 2196 528
2661 426 930
2661 4876 830
2661 9124 267
2662 6490 384
2662 3024 44
2662 9923 214
2663 1921 585
2663 3987 58
2663 7938 278
2664 2913 495
2664 4966 911
2664 3326 795
2665 8701 870
2665 2392 28
2665 8100 960
2666 3059 618
2666 2699 287
2666 9559 641
2667 8592 758
2667 3717 677
2667 6695 332
2668 2151 41
2668 8493 118
2668 6092 750
2669 2492 323
2669 7374 985
2669 5026 723
2670 9524 799
2670 4633 969
2670 8890 191
2671 3448 848
2671 1178 315
2671 2895 517
2672 4214 308
2672 3828 655
2672 6029 591
2673 1994 340
2673 5553 713
2673 1734 803
2674 1146 230
2674 4296 993
2674 3831 855
2675 7969 157
2675 2327 898
2675 7389 99
2676 364 834
2676 2304 451
2676 3165 690
2677 9234 79
2677 9100 911
2677 5820 596
2678 7027 616
2678 504 172
2678 1138 473
2679 2145 297
2679 9834 591
2679 4744 682
2680 9019 130
2680 5896 498
2680 5863 724
2681 7379 656
2681 1744 501
2681 7900 403
2682 3150 289
2682 701 233
2682 3937 756
2683 4282 420
2683 4215 678
2683 8466 861
2684 4341 297
2684 9079 910
2684 1857 228
2685 4543 285
2685 6881 170
2685 3806 387
2686 2081 13
2686 8963 336
2686 3981 276
2687 2807 263
2687 2781 294
2687 4725 952
2688 5145 324
2688 2851 681
2688 9402 108
2689 9537 317
2689 7813 177
2689 211 494
2690 5800 212
2690 3972 140
2690 7149 866
2691 734 902
2691 9024 312
2691 4520 854
2692 522 283
2692 7685 807
2692 6374 999
2693 7214 229
2693 7023 912
2693 1796 984
2694 3257 428
2694 5950 692
2694 5270 980
2695 6332 987
2695 7736 345
2695 101 6
2696 3569 336
2696 481 883
2696 1727 733
2697 1521 592
2697 2239 859
2697 9803 961
2698 614 687
2698 4279 917
2698 4510 309
2699 5704 989
2699 482 722
2699 4665 772
2700 4400 356
2700 4401 996
2700 1812 610
2701 7824 337
2701 8657 471
2701 3506 405
2702 3662 17
2702 1419 656
2702 8158 194
2703 3824 958
2703 1411 508
2703 3419 788
2704 4609 421
2704 447 406
2704 1662 912
2705 5726 565
2705 3984 189
2705 8933 579
2706 2801 22
2706 1655 24
2706 7199 978
2707 9455 980
2707 1264 813
2707 6028 646
2708 2783 450
2708 9424 802
2708 7240 350
2709 1080 87
2709 2441 816
2709 5368 902
2710 8317 190
2710 5720 350
2710 73 730
2711 2811 89
2711 8340 784
2711 4124 555
2712 5552 630
2712 7435 173
2712 7691 444
2713 8190 312
2713 4640 242
2713 6481 115
2714 9077 533
2714 8725 103
2714 9004 951
2715 3724 823
2715 7052 878
2715 7682 506
2716 4015 888
2716 245 252
2716 3505 190
2717 9323 434
2717 9814 1
2717 1016 243
2718 1757 339
2718 1121 25
2718 8331 942
2719 4591 218
2719 3862 777
2719 592 888
2720 5799 494
2720 7626 2
2720 67 628
2721 9263 52
2721 2853 680
2721 4659 243
2722 8007 717
2722 7573 507
2722 985 867
2723 4709 359
2723 6559 417
2723 8239 990
2724 3614 277
2724 4362 107
2724 2138 868
2725 2001 605
2725 3198 663
2725 7073 338
2726 7208 600
2726 1645 350
2726 4907 989
2727 6590 633
2727 4694 526
2727 4250 725
2728 7962 84
2728 3638 951
2728 1067 971
2729 8183 577
2729 8046 687
2729 318 418
2730 9424 448
2730 7383 973
2730 245 304
2731 3863 358
2731 5714 761
2731 8334 292
2732 3676 623
2732 5291 788
2732 7674 174
2733 1275 232
2733 2774 273
2733 261 504
2734 1377 394
2734 1861 556
2734 392 367
2735 936 389
2735 9133 498
2735 5033 979
2736 6797 29
2736 4056 847
2736 99 423
2737 3887 201
2737 8318 322
2737 5568 117
2738 2143 79
2738 7159 761
2738 5377 109
2739 9474 89
2739 7207 167
2739 8483 350
2740 4030 851
2740 1959 602
2740 5967 835
2741 8992 562
2741 8361 129
2741 8062 273
2742 9492 171
2742 6891 494
2742 6674 326
2743 625 888
2743 7003 325
2743 277 799
2744 4274 959
2744 580 28
2744 4010 641
2745 154 582
2745 5727 634
2745 5847 193
2746 767 776
2746 4723 579
2746 7200 230
2747 2785 666
2747 6784 782
2747 9908 629
2748 8526 561
2748 7557 351
2748 5596 159
2749 5464 256
2749 3525 776
2749 4820 423
2750 2933 119
2750 5922 978
2750 7526 493
2751 5567 562
2751 7876 494
2751 8698 798
2752 5665 769
2752 8967 552
2752 8202 397
2753 2431 100
2753 8040 148
2753 9801 74
2754 5684 266
2754 2253 527
2754 1498 832
2755 4580 117
2755 9751 361
2755 6770 146
2756 9268 933
2756 2194 172
2756 9948 716
2757 4873 248
2757 7159 218
2757 4363 926
2758 4477 806
2758 5543 87
2758 8434 390
2759 6040 45
2759 5469 962
2759 6867 355
2760 1715 434
2760 966 205
2760 822 905
2761 7943 374
2761 3650 709
2761 7132 926
2762 3121 789
2762 9881 445
2762 8373 229
2763 6578 762
2763 1646 437
2763 7616 201
2764 1152 827
2764 8771 605
2764 8461 865
2765 6381 29
2765 5917 185
2765 4546 271
2766 3308 341
2766 5517 394
2766 1830 478
2767 1643 244
2767 5450 784
2767 612 879
2768 3209 384
2768 9378 581
2768 5369 407
2769 2162 809
2769 3628 989
2769 180 453
2770 7444 249
2770 4180 363
2770 1936 500
2771 6220 740
2771 1884 569
2771 4141 519
2772 7361 692
2772 2644 263
2772 5993 108
2773 3564 208
2773 4029 490
2773 7524 823
2774 903 82
2774 3673 896
2774 5851 632
2775 5209 580
2775 1564 873
2775 9108 447
2776 3027 390
2776 4941 788
2776 5435 556
2777 8125 336
2777 2554 663
2777 6766 389
2778 3142 477
2778 1830 402
2778 7613 928
2779 1434 362
2779 3274 887
2779 8883 477
2780 9170 526
2780 7935 372
2780 2310 835
2781 7378 785
2781 9052 843
2781 4091 996
2782 4731 908
2782 2778 959
2782 3530 402
2783 6491 710
2783 2886 427
2783 6679 452
2784 3616 35
2784 3494 842
2784 5945 438
2785 5593 103
2785 6085 570
2785 5040 844
2786 3103 917
2786 3262 426
2786 436 314
2787 5116 580
2787 9245 798
2787 5953 927
2788 8430 959
2788 8960 724
2788 2460 112
2789 1531 673
2789 7860 528
2789 6306 732
2790 3844 76
2790 7980 531
2790 3465 823
2791 1474 564
2791 2876 966
2791 7508 351
2792 7033 468
2792 686 104
2792 3269 651
2793 5104 456
2793 7142 771
2793 1820 591
2794 2066 809
2794 6198 519
2794 6509 778
2795 7523 518
2795 8131 871
2795 6098 445
2796 8287 780
2796 4986 234
2796 7864 636
2797 3131 213
2797 548 652
2797 6156 673
2798 5053 956
2798 9692 744
2798 1690 944
2799 5231 101
2799 8431 342
2799 6806 821
2800 7645 487
2800 8360 98
2800 1298 803
2801 3575 237
2801 318 836
2801 2137 177
2802 1430 291
2802 2356 960
2802 5764 337
2803 7173 461
2803 6152 105
2803 6910 39
2804 8073 292
2804 672 570
2804 8915 522
2805 4957 346
2805 2147 183
2805 3254 477
2806 8616 327
2806 3662 427
2806 6148 786
2807 2062 352
2807 93 876
2807 3915 672
2808 2457 94
2808 6699 174
2808 1760 432
2809 9362 109
2809 7197 941
2809 4870 83
2810 9398 759
2810 9500 390
2810 4874 26
2811 5521 920
2811 4853 78
2811 9517 83
2812 4582 88
2812 9823 117
2812 5049 533
2813 7628 162
2813 8399 496
2813 1569 878
2814 9425 983
2814 406 588
2814 5022 865
2815 9841 26
2815 865 930
2815 2013 459
2816 6949 291
2816 6605 844
2816 6386 511
2817 3773 17
2817 2819 646
2817 9150 329
2818 4643 399
2818 7553 149
2818 1701 56
2819 9863 314
2819 150 123
2819 1529 301
2820 9957 816
2820 5219 563
2820 4704 586
2821 4364 419
2821 8841 956
2821 3910 305
2822 3304 66
2822 809 416
2822 7500 605
2823 1469 851
2823 180 772
2823 742 998
2824 9645 111
2824 6218 746
2824 6961 978
2825 9583 529
2825 8391 264
2825 8793 817
2826 8276 58
2826 4235 34
2826 7908 500
2827 9443 896
2827 7271 322
2827 1947 417
2828 4107 445
2828 8380 386
2828 8005 161
2829 3388 617
2829 650 473
2829 3624 851
2830 3954 780
2830 8028 234
2830 6549 901
2831 9071 783
2831 2786 766
2831 9671 840
2832 9618 187
2832 1286 615
2832 9549 547
2833 8335 768
2833 4068 949
2833 8608 366
2834 4481 824
2834 3421 716
2834 1563 410
2835 4782 92
2835 4008 389
2835 3529 156
2836 7065 883
2836 7159 209
2836 8022 9
2837 3072 333
2837 6346 870
2837 2604 783
2838 338 284
2838 2341 618
2838 748 481
2839 3619 984
2839 3238 284
2839 734 943
2840 7344 384
2840 9742 540
2840 3710 925
2841 4784 84
2841 5684 888
2841 7022 835
2842 9368 991
2842 745 737
2842 5176 805
2843 8569 779
2843 705 660
2843 2621 669
2844 8025 200
2844 1727 518
2844 1688 907
2845 4354 125
2845 8527 678
2845 505 636
2846 9415 246
2846 3960 729
2846 1004 552
2847 2679 699
2847 7574 137
2847 1711 297
2848 8351 447
2848 8416 827
2848 9225 442
2849 1913 416
2849 9614 468
2849 2599 888
2850 4489 157
2850 3726 813
2850 5505 725
2851 435 170
2851 2755 445
2851 8856 664
2852 645 226
2852 5880 148
2852 6542 662
2853 2999 116
2853 8961 431
2853 446 963
2854 9657 510
2854 9373 92
2854 4937 656
2855 1793 997
2855 1171 642
2855 9329 25
2856 5242 354
2856 4747 417
2856 9821 66
2857 3326 776
2857 3464 7
2857 7862 792
2858 7384 216
2858 9550 377
2858 8000 714
2859 727 710
2859 1281 992
2859 5592 493
2860 2546 214
2860 4919 530
2860 8150 643
2861 9467 218
2861 573 758
2861 1896 915
2862 1086 584
2862 5806 837
2862 6409 675
2863 4936 471
2863 4729 576
2863 1662 89
2864 3563 595
2864 2915 14
2864 5245 804
2865 8777 691
2865 6737 622
2865 78 22
2866 2912 678
2866 7274 900
2866 254 289
2867 2250 937
2867 7127 591
2867 6925 934
2868 4525 110
2868 1906 31
2868 904 516
2869 4954 134
2869 1299 802
2869 9374 492
2870 2082 404
2870 8408 977
2870 7582 687
2871 1568 440
2871 9334 156
2871 962 103
2872 5161 120
2872 6964 137
2872 2467 513
2873 7943 906
2873 3654 338
2873 1249 149
2874 5035 501
2874 2762 312
2874 7511 775
2875 1963 253
2875 2045 774
2875 6122 731
2876 247 450
2876 3615 524
2876 9635 444
2877 6448 141
2877 4325 881
2877 3289 729
2878 889 844
2878 8154 766
2878 9741 897
2879 4947 977
2879 4827 804
2879 5066 810
2880 3829 947
2880 9754 74
2880 3014 922
2881 7080 753
2881 929 630
2881 8582 56
2882 6065 881
2882 7958 57
2882 5408 708
2883 1391 405
2883 7609 54
2883 9583 769
2884 7106 488
2884 3962 793
2884 4163 29
2885 1772 232
2885 9791 435
2885 1319 356
2886 3285 148
2886 2446 176
2886 3900 575
2887 1815 632
2887 8021 844
2887 1238 523
2888 1683 657
2888 2573 638
2888 1407 64
2889 9440 877
2889 8412 526
2889 6000 145
2890 7344 41
2890 3573 552
2890 2349 642
2891 9799 830
2891 9197 327
2891 3073 87
2892 2280 272
2892 6041 480
2892 4232 293
2893 1332 527
2893 1201 392
2893 8384 547
2894 9846 816
2894 3289 140
2894 8275 441
2895 8445 376
2895 6021 567
2895 1299 366
2896 8696 251
2896 4235 750
2896 2852 530
2897 1909 634
2897 9083 851
2897 977 5
2898 9020 430
2898 7758 222
2898 9846 772
2899 7451 61
2899 271 815
2899 7903 245
2900 9896 786
2900 7205 434
2900 1052 962
2901 3519 56
2901 8886 279
2901 1797 70
2902 5373 142
2902 6146 316
2902 155 345
2903 8087 419
2903 4411 763
2903 385 253
2904 6195 622
2904 6309 334
2904 3726 305
2905 7045 907
2905 9927 110
2905 8451 728
2906 9967 344
2906 3373 788
2906 1796 532
2907 1042 302
2907 7616 474
2907 2260 77
2908 3129 841
2908 8763 463
2908 2322 563
2909 527 188
2909 536 684
2909 836 323
2910 302 960
2910 139 719
2910 8103 438
2911 7896 764
2911 2131 415
2911 5341 251
2912 6010 322
2912 6911 483
2912 4009 871
2913 9339 248
2913 6085 231
2913 2071 215
2914 490 456
2914 1291 243
2914 1586 428
2915 3672 822
2915 2405 747
2915 5389 592
2916 7291 159
2916 1016 743
2916 5872 919
2917 9990 81
2917 9080 78
2917 8069 73
2918 9302 706
2918 4387 927
2918 8143 76
2919 8623 323
2919 5593 408
2919 7925 663
2920 277 657
2920 7364 556
2920 1598 168
2921 3618 694
2921 4060 165
2921 5358 218
2922 7801 574
2922 7721 968
2922 6131 279
2923 2514 169
2923 4831 252
2923 2800 168
2924 4321 354
2924 2037 416
2924 3608 31
2925 6502 982
2925 7365 400
2925 6001 902
2926 9962 437
2926 2931 366
2926 351 555
2927 2252 948
2927 2887 451
2927 1788 249
2928 9328 202
2928 3601 3
2928 6259 346
2929 7015 587
2929 1015 861
2929 1733 83
2930 3502 328
2930 2233 628
2930 1075 418
2931 7791 578
2931 6270 298
2931 6083 409
2932 1245 297
2932 2121 479
2932 3809 446
2933 1035 745
2933 1545 554
2933 2989 374
2934 5691 389
2934 3624 429
2934 2683 636
2935 3490 293
2935 9769 572
2935 8197 794
2936 5924 190
2936 3468 291
2936 3611 160
2937 5773 843
2937 6389 344
2937 1592 265
2938 4238 974
2938 9137 128
2938 7598 389
2939 5930 772
2939 8109 740
2939 2341 140
2940 8156 365
2940 1288 855
2940 1701 113
2941 5678 566
2941 628 961
2941 433 176
2942 4859 107
2942 1386 316
2942 5153 769
2943 3451 449
2943 7242 448
2943 3789 75
2944 8324 608
2944 5676 307
2944 6710 904
2945 2476 963
2945 6083 323
2945 5192 659
2946 4670 653
2946 8859 20
2946 8303 198
2947 3253 613
2947 9685 277
2947 9289 308
2948 408 799
2948 2301 624
2948 3748 725
2949 9386 832
2949 1299 137
2949 3915 961
2950 353 925
2950 3731 475
2950 281 652
2951 190 328
2951 314 267
2951 4303 524
2952 7793 856
2952 8137 984
2952 9269 246
2953 5567 98
2953 5540 969
2953 3426 831
2954 4420 475
2954 7813 958
2954 1129 854
2955 4889 521
2955 8837 356
2955 9754 989
2956 5575 82
2956 7457 159
2956 5785 962
2957 4289 869
2957 9540 841
2957 3213 101
2958 112 557
2958 1794 972
2958 9076 210
2959 9917 900
2959 3603 139
2959 8195 458
2960 9347 284
2960 9175 974
2960 1647 915
2961 4262 707
2961 7346 403
2961 1555 195
2962 1043 76
2962 4826 899
2962 9741 854
2963 5585 203
2963 9570 49
2963 4753 47
2964 2047 566
2964 5999 735
2964 2404 311
2965 2573 952
2965 1215 55
2965 9297 632
2966 776 728
2966 6402 65
2966 1384 360
2967 3816 130
2967 6235 200
2967 6931 554
2968 8127 716
2968 4142 277
2968 4885 149
2969 3199 589
2969 7150 94
2969 3355 464
2970 2452 570
2970 8858 160
2970 1746 701
2971 8961 848
2971 718 333
2971 6849 314
2972 5048 414
2972 1278 413
2972 5014 132
2973 4051 501
2973 2288 661
2973 578 325
2974 554 878
2974 237 845
2974 8384 307
2975 2833 287
2975 7066 727
2975 2382 314
2976 4776 54
2976 1667 11
2976 1937 749
2977 4472 176
2977 8845 152
2977 1747 117
2978 7602 367
2978 2204 330
2978 9319 153
2979 3317 412
2979 7782 154
2979 6100 247
2980 6388 856
2980 3473 549
2980 5427 779
2981 767 941
2981 879 748
2981 2525 225
2982 9781 907
2982 9196 42
2982 1560 943
2983 9132 130
2983 3381 764
2983 9193 794
2984 5296 679
2984 5469 735
2984 2247 778
2985 7546 123
2985 3584 635
2985 6768 117
2986 6533 125
2986 6381 660
2986 2384 409
2987 5268 640
2987 7983 782
2987 5220 819
2988 1060 712
2988 250 380
2988 5417 775
2989 8221 433
2989 2881 366
2989 5088 18
2990 7339 682
2990 6261 916
2990 4308 258
2991 4408 142
2991 9013 749
2991 6872 83
2992 8613 376
2992 9566 779
2992 6575 451
2993 3757 400
2993 2120 597
2993 1113 745
2994 4618 789
2994 2459 786
2994 5252 839
2995 7207 952
2995 5426 236
2995 1916 591
2996 205 357
2996 2234 77
2996 3577 779
2997 8194 72
2997 7951 10
2997 965 310
2998 2998 745
2998 2784 758
2998 3753 368
2999 9632 966
2999 5454 744
2999 7317 451
3000 9237 306
3000 8636 609
3000 9821 273
3001 3049 339
3001 1039 429
3001 2394 298
3002 3351 164
3002 4161 882
3002 6361 302
3003 4315 152
3003 8839 625
3003 8801 955
3004 9227 529
3004 6869 458
3004 1687 464
3005 2769 343
3005 8088 469
3005 5714 689
3006 7332 791
3006 4387 7
3006 578 524
3007 524 467
3007 8528 342
3007 2435 63
3008 8745 474
3008 1543 252
3008 3004 105
3009 9781 109
3009 5453 252
3009 3975 156
3010 7610 619
3010 7053 528
3010 6697 269
3011 9721 484
3011 6323 537
3011 7858 492
3012 3791 409
3012 6004 165
3012 1962 115
3013 8145 335
3013 1947 808
3013 1715 949
3014 904 907
3014 1831 91
3014 7404 676
3015 956 533
3015 8384 912
3015 9802 853
3016 4139 421
3016 825 264
3016 9760 526
3017 6292 962
3017 612 1000
3017 4017 657
3018 5746 636
3018 2423 603
3018 9872 361
3019 8921 892
3019 146 333
3019 2285 580
3020 4686 828
3020 5962 404
3020 9621 925
3021 6875 492
3021 5941 366
3021 8253 281
3022 3085 80
3022 9184 804
3022 9881 369
3023 1614 983
3023 7110 863
3023 5137 348
3024 5092 649
3024 4275 810
3024 6250 476
3025 2197 836
3025 4645 486
3025 6799 933
3026 615 469
3026 3969 176
3026 4499 651
3027 2395 158
3027 2189 616
3027 1498 974
3028 5361 119
3028 8884 681
3028 9378 228
3029 8208 358
3029 4465 802
3029 1030 327
3030 6578 508
3030 5711 736
3030 5135 102
3031 271 545
3031 4140 743
3031 5445 489
3032 5986 124
3032 7108 401
3032 9741 629
3033 5094 629
3033 9678 467
3033 4873 40
3034 5838 490
3034 7291 927
3034 3028 164
3035 2858 937
3035 1944 733
3035 2433 339
3036 3733 951
3036 8841 610
3036 7588 398
3037 5071 766
3037 2424 685
3037 5571 878
3038 933 769
3038 3930 299
3038 9307 977
3039 3805 435
3039 9051 887
3039 8301 184
3040 3084 733
3040 6384 601
3040 63 863
3041 9308 824
3041 3057 226
3041 5090 174
3042 5660 424
3042 4651 56
3042 6862 183
3043 2051 557
3043 2385 804
3043 4322 840
3044 7202 143
3044 4961 409
3044 4171 5
3045 2944 123
3045 2894 394
3045 8435 835
3046 5927 587
3046 4743 526
3046 8599 430
3047 2728 207
3047 2268 270
3047 8959 664
3048 7696 599
3048 7702 834
3048 3499 229
3049 3032 93
3049 1583 59
3049 6046 798
3050 9310 778
3050 4522 948
3050 4886 320
3051 464 701
3051 5838 751
3051 2488 572
3052 4743 81
3052 6520 821
3052 183 382
3053 9045 610
3053 8566 626
3053 7405 10
3054 7301 853
3054 1699 37
3054 7050 17
3055 9995 208
3055 4394 793
3055 1274 659
3056 310 69
3056 2398 114
3056 9084 706
3057 1546 838
3057 8932 955
3057 1032 738
3058 7407 278
3058 270 861
3058 6313 317
3059 4719 372
3059 7320 681
3059 6814 921
3060 777 47
3060 8302 257
3060 8532 174
3061 3406 587
3061 6517 895
3061 8162 461
3062 4476 719
3062 7438 302
3062 9851 700
3063 6785 632
3063 9983 865
3063 9522 318
3064 8030 629
3064 5423 564
3064 548 256
3065 2005 189
3065 4887 295
3065 8815 475
3066 1432 572
3066 3504 590
3066 5299 879
3067 3978 735
3067 2852 901
3067 4485 505
3068 5323 460
3068 1745 506
3068 8280 894
3069 3476 614
3069 257 374
3069 1344 396
3070 4886 443
3070 2724 463
3070 8153 31
3071 499 623
3071 5940 526
3071 984 193
3072 8732 437
3072 4318 21
3072 5979 558
3073 3062 403
3073 795 946
3073 4670 904
3074 5881 761
3074 7365 712
3074 1021 949
3075 4365 579
3075 8892 834
3075 2753 536
3076 2340 47
3076 754 892
3076 524 833
3077 5612 495
3077 4338 194
3077 8290 538
3078 6503 713
3078 6672 46
3078 5688 762
3079 1624 993
3079 4012 687
3079 6596 660
3080 6172 599
3080 3969 470
3080 347 407
3081 7565 817
3081 1622 754
3081 5134 695
3082 6003 900
3082 4139 874
3082 7126 848
3083 8407 295
3083 8667 301
3083 4938 952
3084 7046 452
3084 7681 421
3084 3751 93
3085 953 661
3085 7468 521
3085 8529 795
3086 7529 323
3086 450 835
3086 3114 954
3087 4320 665
3087 7882 876
3087 2416 260
3088 3223 945
3088 2137 848
3088 9188 445
3089 8878 940
3089 4678 498
3089 7658 952
3090 5862 595
3090 5180 884
3090 6060 147
3091 9761 793
3091 6113 989
3091 3080 814
3092 5946 473
3092 1200 704
3092 2342 732
3093 6509 891
3093 5098 553
3093 7757 247
3094 5870 848
3094 5571 622
3094 1831 739
3095 5601 394
3095 629 360
3095 5395 961
3096 1278 194
3096 1025 166
3096 3761 292
3097 7739 775
3097 9425 810
3097 9050 56
3098 4156 218
3098 4542 547
3098 9515 179
3099 5428 577
3099 6004 667
3099 2086 230
3100 5581 54
3100 7910 531
3100 3091 857
3101 2473 525
3101 5947 200
3101 654 118
3102 3597 359
3102 9740 525
3102 6524 941
3103 8726 287
3103 8580 633
3103 8323 924
3104 449 828
3104 7211 755
3104 553 877
3105 4372 796
3105 313 903
3105 4229 606
3106 9389 91
3106 1279 549
3106 2954 665
3107 748 420
3107 1808 148
3107 396 672
3108 7506 65
3108 1981 923
3108 5971 839
3109 264 121
3109 5499 623
3109 2378 263
3110 8068 702
3110 9156 888
3110 439 110
3111 1764 442
3111 4137 53
3111 3995 487
3112 7859 359
3112 2730 111
3112 5156 621
3113 9203 569
3113 2904 54
3113 14 681
3114 2937 376
3114 4846 641
