10000 50000
1893 1093 903
1893 6949 560
1893 733 90
1893 433 801
1893 142 795
1894 5955 625
1894 3841 849
1894 6261 124
1894 1677 141
1894 9750 346
1895 2440 574
1895 81 11
1895 5735 45
1895 8697 117
1895 7135 82
1896 5299 115
1896 2044 859
1896 7107 839
1896 5830 113
1896 9334 199
1897 5583 305
1897 608 657
1897 6232 479
1897 3567 196
1897 5952 928
1898 7209 677
1898 859 514
1898 9640 931
1898 4849 252
1898 3512 191
1899 4096 7
1899 2153 960
1899 4012 740
1899 5477 22
1899 3874 512
1900 6478 846
1900 6675 727
1900 9604 582
1900 4413 332
1900 8913 997
1901 9976 95
1901 8233 438
1901 2538 229
1901 3449 640
1901 3226 912
1902 6032 232
1902 1640 383
1902 4835 329
1902 4314 901
1902 6743 871
1903 8234 714
1903 2995 468
1903 5677 469
1903 5724 273
1903 7868 573
1904 8589 751
1904 7858 7
1904 4545 955
1904 2680 603
1904 7063 510
1905 1341 19
1905 5457 724
1905 8003 607
1905 7947 948
1905 3433 199
1906 2091 471
1906 2665 262
1906 1724 677
1906 1844 807
1906 3560 838
1907 3065 193
1907 9243 892
1907 5300 987
1907 799 325
1907 3373 220
1908 5936 383
1908 6286 430
1908 452 26
1908 4547 741
1908 8878 58
1909 2761 603
1909 1750 727
1909 369 584
1909 2093 547
1909 1847 336
1910 9440 860
1910 1974 338
1910 2714 794
1910 1649 925
1910 329 581
1911 312 852
1911 5561 405
1911 7634 460
1911 6583 949
1911 9040 606
1912 871 891
1912 2370 618
1912 3199 992
1912 1860 325
1912 1088 128
1913 1515 782
1913 6016 930
1913 3873 804
1913 3597 129
1913 1686 625
1914 3448 523
1914 1771 421
1914 9143 491
1914 3388 164
1914 9223 126
1915 8170 900
1915 5335 297
1915 8721 485
1915 1471 774
1915 7211 714
1916 9379 765
1916 9182 374
1916 1371 326
1916 6335 753
1916 4340 312
1917 3895 954
1917 3115 273
1917 4977 477
1917 5721 268
1917 2615 328
1918 4951 418
1918 7026 168
1918 4953 644
1918 8066 688
1918 4874 409
1919 9723 88
1919 1818 277
1919 8487 803
1919 27 439
1919 9169 74
1920 3052 677
1920 760 440
1920 69 643
1920 6240 685
1920 2294 81
1921 5525 827
1921 5386 287
1921 6578 88
1921 6280 535
1921 8649 541
1922 2296 235
1922 4372 535
1922 1501 580
1922 5101 67
1922 4104 732
1923 3946 651
1923 6737 18
1923 8576 433
1923 8562 587
1923 7538 532
1924 8890 423
1924 3617 324
1924 9259 601
1924 4317 940
1924 6738 232
1925 6376 89
1925 8945 673
1925 9881 957
1925 7847 907
1925 1443 890
1926 6731 275
1926 3446 275
1926 7150 283
1926 5833 902
1926 6527 543
1927 4394 839
1927 1177 424
1927 3511 836
1927 3157 320
1927 5286 8
1928 6242 2
1928 5189 21
1928 314 747
1928 1323 416
1928 1989 707
1929 205 301
1929 3105 560
1929 8310 306
1929 6895 263
1929 5119 101
1930 7927 375
1930 5417 580
1930 2783 427
1930 1494 35
1930 7923 419
1931 8558 323
1931 7913 685
1931 9839 600
1931 334 172
1931 1569 737
1932 4562 832
1932 7479 613
1932 4589 616
1932 140 160
1932 8713 499
1933 3718 199
1933 4443 423
1933 4417 46
1933 9672 893
1933 1152 619
1934 3609 739
1934 2304 260
1934 9775 96
1934 6638 688
1934 1536 763
1935 3105 418
1935 8371 675
1935 868 267
1935 112 649
1935 9331 922
1936 3859 170
1936 67 484
1936 1245 440
1936 5613 78
1936 58 470
1937 3592 367
1937 6725 269
1937 8955 84
1937 9519 179
1937 84 817
1938 9728 336
1938 7740 756
1938 4986 573
1938 504 924
1938 7570 94
1939 8883 967
1939 9691 416
1939 7599 992
1939 4734 119
1939 6240 261
1940 3156 116
1940 9122 715
1940 3792 69
1940 9874 434
1940 4146 260
1941 8674 759
1941 7927 959
1941 3785 110
1941 6017 827
1941 2700 710
1942 344 982
1942 9897 301
1942 2002 434
1942 6401 752
1942 2922 902
1943 4154 155
1943 4998 417
1943 9753 242
1943 5210 113
1943 4260 598
1944 9367 963
1944 7345 772
1944 975 251
1944 9784 750
1944 6706 85
1945 2909 340
1945 7058 244
1945 1856 562
1945 6990 446
1945 7491 564
1946 1907 808
1946 2298 183
1946 4431 568
1946 6538 163
1946 8915 972
1947 5650 658
1947 8420 817
1947 9450 238
1947 7879 329
1947 4630 669
1948 9330 333
1948 4162 940
1948 7501 32
1948 9894 207
1948 5714 775
1949 6601 676
1949 643 619
1949 7693 55
1949 2881 276
1949 4759 362
1950 3811 491
1950 840 295
1950 2997 597
1950 9152 960
1950 1234 68
1951 3468 186
1951 8011 700
1951 9067 933
1951 2831 827
1951 8109 309
1952 3711 10
1952 645 571
1952 655 367
1952 9814 799
1952 544 809
1953 7241 49
1953 4476 955
1953 7047 886
1953 3166 815
1953 1323 187
1954 4615 381
1954 6075 222
1954 6175 9
1954 3437 395
1954 3008 254
1955 4026 600
1955 2370 339
1955 366 412
1955 3540 305
1955 6796 330
1956 9404 825
1956 7502 635
1956 6145 391
1956 4243 334
1956 5308 230
1957 2798 273
1957 4245 79
1957 9487 162
1957 4154 230
1957 5465 914
1958 4222 592
1958 9138 79
1958 4018 41
1958 2948 729
1958 3412 454
1959 3354 186
1959 4184 149
1959 8254 208
1959 7726 305
1959 5038 748
1960 2802 678
1960 1605 895
1960 6614 507
1960 118 689
1960 6011 750
1961 7097 340
1961 9790 516
1961 4976 595
1961 4619 2
1961 355 720
1962 5908 339
1962 2869 31
1962 8030 459
1962 4067 62
1962 6040 958
1963 7610 130
1963 6458 309
1963 6499 275
1963 14 125
1963 9754 143
1964 8854 332
1964 1242 614
1964 9560 978
1964 8282 342
1964 7472 857
1965 9076 705
1965 2727 964
1965 1493 301
1965 6814 520
1965 4709 412
1966 9974 865
1966 8728 623
1966 3980 836
1966 2699 106
1966 5724 142
1967 6679 4
1967 4081 201
1967 6908 629
1967 9469 379
1967 3855 295
1968 4476 616
1968 4585 472
1968 154 541
1968 7802 805
1968 7934 692
1969 3724 389
1969 4630 701
1969 3110 584
1969 5634 38
1969 729 437
1970 5175 432
1970 2473 686
1970 17 842
1970 2628 509
1970 6274 723
1971 3696 878
1971 7249 634
1971 8429 550
1971 1522 209
1971 3238 863
1972 7183 706
1972 9654 321
1972 1817 436
1972 8497 187
1972 9196 153
1973 194 930
1973 7373 692
1973 8916 359
1973 8643 456
1973 742 519
1974 9434 510
1974 4735 367
1974 3041 569
1974 7284 494
1974 7577 231
1975 2697 64
1975 4162 167
1975 8969 202
1975 4184 683
1975 1193 590
1976 7546 483
1976 5433 814
1976 8092 78
1976 6318 364
1976 2115 477
1977 9439 323
1977 9752 892
1977 5186 654
1977 5163 459
1977 78 1
1978 4727 530
1978 9963 853
1978 4187 97
1978 126 968
1978 3539 71
1979 7809 70
1979 9284 811
1979 5049 987
1979 3969 192
1979 2229 766
1980 7217 669
1980 9511 935
1980 9486 904
1980 464 889
1980 7797 970
1981 6344 826
1981 8084 257
1981 720 445
1981 5955 286
1981 656 76
1982 666 468
1982 405 874
1982 1501 515
1982 1624 873
1982 2397 502
1983 249 39
1983 1523 861
1983 7572 916
1983 7750 65
1983 6516 47
1984 2076 565
1984 9712 653
1984 9445 262
1984 8724 472
1984 2485 27
1985 5575 341
1985 4600 309
1985 604 998
1985 6867 362
1985 77 245
1986 1590 880
1986 3703 454
1986 6080 353
1986 3723 843
1986 8345 242
1987 7489 493
1987 8464 58
1987 5944 185
1987 6811 644
1987 1437 528
1988 1521 183
1988 1298 464
1988 1559 148
1988 9743 279
1988 7178 589
1989 4782 254
1989 5932 239
1989 284 450
1989 6759 250
1989 7789 319
1990 1230 87
1990 7216 921
1990 530 892
1990 9506 893
1990 8070 266
1991 1325 484
1991 7103 570
1991 3963 582
1991 1524 334
1991 6288 389
1992 7337 391
1992 3998 984
1992 5466 695
1992 368 4
1992 7918 906
1993 641 158
1993 2922 289
1993 3007 666
1993 2524 232
1993 1376 748
1994 6846 97
1994 3712 153
1994 781 101
1994 7913 516
1994 6752 407
1995 1137 560
1995 3834 751
1995 9876 120
1995 6687 154
1995 2998 147
1996 6547 170
1996 6787 540
1996 2957 980
1996 5274 631
1996 192 312
1997 2622 332
1997 3654 622
1997 2638 739
1997 5837 878
1997 8010 702
1998 7147 482
1998 8119 267
1998 2014 363
1998 874 588
1998 1222 15
1999 9560 643
1999 7985 393
1999 8924 692
1999 15 875
1999 1131 26
2000 5321 573
2000 6229 579
2000 8795 184
2000 8336 495
2000 6615 68
2001 2902 78
2001 7593 130
2001 7353 600
2001 7505 505
2001 400 105
2002 6788 407
2002 6675 943
2002 9566 846
2002 5576 150
2002 6803 194
2003 5773 836
2003 592 313
2003 5816 426
2003 6364 518
2003 6428 999
2004 6327 293
2004 6588 426
2004 8649 171
2004 3628 936
2004 7649 551
2005 2745 551
2005 6687 724
2005 4194 114
2005 5482 172
2005 8822 918
2006 9189 34
2006 2335 936
2006 2206 667
2006 823 504
2006 3532 934
2007 8887 418
2007 7665 912
2007 1246 208
2007 8574 800
2007 8237 652
2008 2297 149
2008 1868 847
2008 6940 254
2008 9137 382
2008 3229 794
2009 8819 545
2009 4533 831
2009 5091 311
2009 5195 746
2009 1711 974
2010 3930 100
2010 6201 677
2010 4874 100
2010 3472 362
2010 8968 150
2011 9245 815
2011 1137 157
2011 110 130
2011 5857 427
2011 1032 656
2012 8207 617
2012 7062 302
2012 536 416
2012 8287 909
2012 4140 405
2013 5988 886
2013 6480 56
2013 1454 370
2013 9262 924
2013 5264 816
2014 7061 465
2014 7076 552
2014 881 598
2014 223 160
2014 5829 531
2015 3197 537
2015 8473 533
2015 8952 604
2015 4833 587
2015 6981 927
2016 9478 772
2016 9384 121
2016 4393 670
2016 2896 290
2016 3940 172
2017 640 191
2017 6768 958
2017 3526 876
2017 6550 809
2017 9926 463
2018 4002 617
2018 9070 664
2018 1322 779
2018 29 898
2018 8970 514
2019 9964 801
2019 6027 227
2019 4401 801
2019 9983 224
2019 2571 352
2020 436 32
2020 2053 779
2020 9502 421
2020 1672 720
2020 3500 958
2021 1271 835
2021 9578 378
2021 460 136
2021 9170 281
2021 2507 34
2022 5586 790
2022 6709 988
2022 2660 420
2022 632 14
2022 1420 375
2023 9642 520
2023 2596 30
2023 9144 708
2023 9594 626
2023 2812 21
2024 8826 937
2024 6159 73
2024 3347 965
2024 8225 366
2024 5744 162
2025 2382 213
2025 4976 393
2025 8172 503
2025 4344 429
2025 9102 564
2026 2751 611
2026 5870 897
2026 6596 71
2026 7522 68
2026 4435 730
2027 3999 983
2027 4879 386
2027 4926 473
2027 6853 303
2027 782 129
2028 6724 171
2028 9665 450
2028 1052 389
2028 478 11
2028 8603 980
2029 6860 293
2029 4757 344
2029 9813 197
2029 4389 198
2029 2457 807
2030 8645 327
2030 7964 524
2030 6285 651
2030 364 229
2030 1661 554
2031 4778 760
2031 3981 14
2031 5533 438
2031 2044 560
2031 2533 235
2032 3711 619
2032 8279 90
2032 5992 861
2032 6884 243
2032 3258 791
2033 1570 528
2033 2767 8
2033 3316 985
2033 4366 799
2033 2908 212
2034 3682 897
2034 420 201
2034 8425 985
2034 2751 62
2034 131 446
2035 7053 922
2035 4772 512
2035 4928 54
2035 950 554
2035 1106 769
2036 5667 691
2036 2663 694
2036 2321 894
2036 9017 511
2036 5163 917
2037 8244 327
2037 4674 298
2037 7001 917
2037 345 317
2037 2659 985
2038 2387 393
2038 6087 307
2038 9442 917
2038 6853 486
2038 2865 305
2039 4588 706
2039 7609 485
2039 1127 806
2039 4394 791
2039 8884 54
2040 6646 890
2040 5192 911
2040 6396 628
2040 8079 912
2040 5318 616
2041 1644 501
2041 1516 854
2041 4786 694
2041 4217 460
2041 9309 191
2042 7930 493
2042 9736 111
2042 8240 114
2042 3428 675
2042 4894 31
2043 4019 87
2043 3308 451
2043 60 841
2043 6458 819
2043 4254 94
2044 2255 644
2044 5124 135
2044 5257 154
2044 4426 166
2044 7614 491
2045 3710 861
2045 3196 750
2045 9052 262
2045 9252 26
2045 2589 590
2046 3775 261
2046 5637 476
2046 3619 258
2046 7812 160
2046 3048 511
2047 7497 618
2047 1687 816
2047 1852 813
2047 8002 587
2047 5053 246
2048 5444 493
2048 9394 929
2048 7141 638
2048 5244 718
2048 9693 386
2049 7905 434
2049 2383 397
2049 8692 436
2049 3171 859
2049 6267 988
2050 804 728
2050 9341 879
2050 9075 8
2050 3691 793
2050 2252 533
2051 70 61
2051 2296 392
2051 293 853
2051 2438 485
2051 2107 555
2052 4268 135
2052 368 632
2052 3227 464
2052 6949 676
2052 1323 238
2053 9322 368
2053 3119 114
2053 4316 964
2053 2421 785
2053 2664 397
2054 4572 985
2054 2741 270
2054 3864 973
2054 2057 116
2054 2502 820
2055 4670 684
2055 7950 521
2055 4805 833
2055 9856 316
2055 223 943
2056 4594 217
2056 618 759
2056 4874 922
2056 1549 269
2056 3647 74
2057 7538 390
2057 3936 394
2057 7261 915
2057 8950 435
2057 2672 211
2058 3967 246
2058 8669 107
2058 7549 551
2058 7561 549
2058 2255 550
2059 2701 971
2059 620 760
2059 6925 170
2059 8143 424
2059 2786 38
2060 1228 407
2060 199 760
2060 78 629
2060 1855 367
2060 9135 289
2061 2241 557
2061 6929 973
2061 7818 120
2061 8351 764
2061 8196 466
2062 5079 354
2062 8762 394
2062 2548 821
2062 3094 409
2062 6587 504
2063 3098 899
2063 8709 776
2063 8376 452
2063 6305 742
2063 6629 38
2064 2418 959
2064 8001 405
2064 8168 183
2064 972 79
2064 8788 292
2065 8593 139
2065 2975 71
2065 7850 771
2065 1964 738
2065 4269 346
2066 8336 408
2066 5309 471
2066 603 418
2066 4119 227
2066 4137 655
2067 9706 160
2067 2834 793
2067 407 812
2067 3153 436
2067 6849 178
2068 3382 461
2068 1176 549
2068 2622 299
2068 5904 874
2068 6961 794
2069 5511 88
2069 4012 607
2069 325 956
2069 9261 947
2069 5007 422
2070 7148 612
2070 5665 327
2070 6463 819
2070 3051 97
2070 4379 556
2071 6504 917
2071 5865 37
2071 4414 445
2071 329 527
2071 7852 362
2072 7251 226
2072 2645 427
2072 4596 579
2072 5888 258
2072 5305 593
2073 3202 267
2073 8954 865
2073 3260 680
2073 2151 602
2073 3079 361
2074 9429 596
2074 7233 16
2074 2423 335
2074 7646 877
2074 8349 873
2075 185 585
2075 950 929
2075 3996 762
2075 852 305
2075 9782 512
2076 8629 556
2076 4635 418
2076 2912 135
2076 4035 259
2076 1379 871
2077 3656 873
2077 9855 224
2077 1557 27
2077 8611 387
2077 2176 699
2078 9910 959
2078 7721 848
2078 9447 949
2078 3861 829
2078 4239 113
2079 1313 725
2079 7897 516
2079 9292 212
2079 9105 382
2079 8663 624
2080 1292 941
2080 6671 754
2080 3962 340
2080 7000 956
2080 9387 160
2081 4576 18
2081 8009 422
2081 2196 872
2081 2224 558
2081 5660 833
2082 2771 192
2082 6463 882
2082 5932 372
2082 9079 675
2082 7558 602
2083 4726 865
2083 3267 22
2083 3326 684
2083 4084 995
2083 740 75
2084 16 210
2084 3629 429
2084 3345 860
2084 9439 283
2084 8277 794
2085 1385 293
2085 6169 528
2085 8783 331
2085 3759 826
2085 1829 590
2086 425 984
2086 380 112
2086 4979 195
2086 3529 902
2086 8371 808
2087 1206 996
2087 1208 70
2087 7972 977
2087 9442 281
2087 8366 914
2088 2088 7
2088 1327 443
2088 2552 738
2088 6591 945
2088 3702 78
2089 8374 416
2089 7310 631
2089 7778 999
2089 3771 159
2089 2655 645
2090 9769 337
2090 1075 365
2090 7075 874
2090 3548 4
2090 8296 75
2091 5728 456
2091 1840 300
2091 6551 191
2091 5189 368
2091 6537 52
2092 5988 568
2092 7170 637
2092 347 182
2092 6536 375
2092 7356 555
2093 1571 343
2093 6165 623
2093 2893 459
2093 6829 484
2093 9417 340
2094 6809 825
2094 7650 47
2094 6082 106
2094 581 938
2094 5195 307
2095 6680 53
2095 4408 22
2095 697 300
2095 6948 256
2095 9175 534
2096 9816 862
2096 2226 767
2096 3731 209
2096 186 986
2096 1210 345
2097 974 715
2097 8488 985
2097 4575 614
2097 1630 516
2097 6769 497
2098 549 961
2098 4236 659
2098 8947 846
2098 8530 772
2098 5828 263
2099 9706 196
2099 7653 242
2099 6059 29
2099 2392 265
2099 4507 769
2100 787 493
2100 6398 438
2100 7458 818
2100 5995 273
2100 2935 136
2101 581 366
2101 794 938
2101 2496 247
2101 2653 34
2101 9923 397
2102 8310 818
2102 9006 646
2102 4688 69
2102 2549 149
2102 1291 737
2103 6462 179
2103 7287 736
2103 389 318
2103 2026 723
2103 2302 876
2104 1937 970
2104 7633 223
2104 5492 669
2104 9102 548
2104 2810 205
2105 2965 486
2105 4021 92
2105 1972 176
2105 4938 868
2105 3492 237
2106 9648 567
2106 6984 568
2106 6681 855
2106 2605 98
2106 2319 249
2107 3961 394
2107 1387 165
2107 4618 705
2107 6754 993
2107 5146 753
2108 5743 30
2108 8896 224
2108 4300 466
2108 6961 858
2108 289 166
2109 334 358
2109 9473 460
2109 8038 811
2109 8466 124
2109 9052 181
2110 4941 901
2110 373 280
2110 7052 392
2110 7902 94
2110 1468 578
2111 2669 991
2111 9208 599
2111 5342 874
2111 3369 155
2111 4865 587
2112 3949 728
2112 935 246
2112 7818 959
2112 8843 876
2112 5663 318
2113 3545 624
2113 8846 43
2113 4962 152
2113 7288 529
2113 6872 727
2114 7777 909
2114 1437 401
2114 1040 718
2114 7404 710
2114 5796 413
2115 3554 356
2115 7437 397
2115 1466 684
2115 1558 804
2115 2622 46
2116 6183 731
2116 3161 38
2116 3048 752
2116 1505 841
2116 1057 111
2117 161 626
2117 5844 501
2117 5709 725
2117 7071 961
2117 3022 126
2118 264 617
2118 9309 210
2118 2448 829
2118 3186 912
2118 193 903
2119 3610 567
2119 8617 745
2119 5656 932
2119 6123 155
2119 5188 641
2120 4745 341
2120 1581 2
2120 7127 820
2120 374 483
2120 3984 779
2121 3669 101
2121 7854 374
2121 4135 330
2121 636 625
2121 7937 661
2122 1493 862
2122 6027 51
2122 1263 961
2122 4395 245
2122 5073 158
2123 2126 145
2123 5956 425
2123 3437 181
2123 5930 584
2123 160 13
2124 9309 680
2124 9878 75
2124 7740 809
2124 390 563
2124 89 847
2125 8807 399
2125 5792 192
2125 3666 59
2125 5970 79
2125 9697 438
2126 5819 956
2126 5478 727
2126 1147 460
2126 9140 598
2126 5370 5
2127 6831 234
2127 1817 177
2127 6557 980
2127 7257 513
2127 5249 590
2128 3050 466
2128 7320 516
2128 1678 535
2128 8024 98
2128 159 722
2129 6379 622
2129 1109 710
2129 6301 602
2129 5704 576
2129 5775 832
2130 9669 627
2130 3209 247
2130 6093 796
2130 4286 89
2130 6899 50
2131 5676 261
2131 3824 412
2131 7600 386
2131 998 302
2131 4210 685
2132 927 947
2132 5724 35
2132 2191 33
2132 5002 574
2132 9740 262
2133 2065 494
2133 1900 505
2133 2054 712
2133 2385 627
2133 4040 203
2134 4636 909
2134 372 721
2134 6802 216
2134 3274 280
2134 2416 184
2135 7665 118
2135 540 317
2135 2704 654
2135 2352 79
2135 785 281
2136 364 531
2136 7044 964
2136 4980 970
2136 9451 648
2136 2789 172
2137 1971 132
2137 8491 939
2137 1789 718
2137 7888 695
2137 9311 693
2138 8681 2
2138 644 890
2138 35 125
2138 6728 799
2138 188 672
2139 4144 769
2139 4883 15
2139 8820 861
2139 8444 843
2139 9330 117
2140 301 402
2140 2271 683
2140 5799 222
2140 8775 365
2140 9725 455
2141 1636 494
2141 4063 721
2141 9793 978
2141 1989 932
2141 5580 849
2142 558 478
2142 4452 599
2142 9055 299
2142 9555 951
2142 6944 26
2143 6563 67
2143 4614 792
2143 1476 100
2143 3363 302
2143 4749 395
2144 8374 103
2144 6424 986
2144 3875 364
2144 4284 792
2144 5152 118
2145 489 163
2145 2278 915
2145 4983 943
2145 9575 443
2145 5540 380
2146 487 128
2146 4143 78
2146 3671 371
2146 4705 305
2146 8681 666
2147 3207 723
2147 7604 685
2147 5039 615
2147 6373 306
2147 1782 765
2148 5932 527
2148 5470 243
2148 3126 170
2148 3228 412
2148 1243 63
2149 3445 223
2149 1191 896
2149 2430 366
2149 4409 920
2149 1655 229
2150 2951 820
2150 8428 814
2150 8075 391
2150 2293 373
2150 3595 856
2151 4473 339
2151 5286 632
2151 6754 327
2151 7638 308
2151 7474 334
2152 239 518
2152 4546 192
2152 594 495
2152 678 179
2152 420 375
2153 2454 115
2153 390 442
2153 3621 846
2153 2007 945
2153 5231 877
2154 8008 936
2154 1276 219
2154 8812 725
2154 8774 352
2154 9702 67
2155 3925 225
2155 6749 981
2155 3978 951
2155 8391 996
2155 3327 965
2156 8492 784
2156 5829 432
2156 2460 481
2156 644 874
2156 510 403
2157 6654 652
2157 5211 555
2157 608 99
2157 6201 277
2157 2764 723
2158 9744 65
2158 6133 410
2158 5650 34
2158 965 486
2158 7643 451
2159 4538 310
2159 255 894
2159 7978 897
2159 6892 657
2159 4054 380
2160 3815 683
2160 5215 18
2160 9018 375
2160 4406 672
2160 278 414
2161 1175 884
2161 5939 763
2161 7855 912
2161 6080 933
2161 6229 940
2162 5588 798
2162 1143 280
2162 6430 813
2162 5691 138
2162 1975 956
2163 8650 140
2163 2491 429
2163 9747 593
2163 4616 204
2163 6977 909
2164 6958 158
2164 9472 203
2164 1274 182
2164 7296 231
2164 4915 581
2165 3895 506
2165 6919 885
2165 7556 675
2165 4330 626
2165 6946 257
2166 6891 719
2166 6437 312
2166 6700 534
2166 8381 778
2166 3322 370
2167 6297 764
2167 1356 718
2167 8458 893
2167 4998 342
2167 4302 683
2168 7599 400
2168 4227 249
2168 9363 553
2168 8193 119
2168 982 186
2169 5845 842
2169 3105 624
2169 5623 754
2169 3548 556
2169 4037 162
2170 1012 691
2170 9706 68
2170 1318 869
2170 7703 326
2170 2817 703
2171 1191 766
2171 3474 728
2171 2792 859
2171 5100 304
2171 6186 992
2172 1126 656
2172 6063 244
2172 2485 74
2172 7155 890
2172 638 227
2173 6810 207
2173 2221 978
2173 7776 288
2173 6192 610
2173 9693 439
2174 4780 952
2174 3681 898
2174 782 67
2174 825 180
2174 7090 881
2175 8051 329
2175 2602 161
2175 7398 529
2175 3958 361
2175 524 425
2176 6794 345
2176 8745 788
2176 7080 33
2176 6427 466
2176 4770 687
2177 3687 910
2177 3542 740
2177 5430 876
2177 1552 897
2177 3836 13
2178 6056 536
2178 2463 265
2178 815 146
2178 8541 779
2178 721 829
2179 6347 47
2179 853 803
2179 490 176
2179 2526 433
2179 2243 208
2180 5408 249
2180 9497 404
2180 3712 739
2180 8016 324
2180 8307 489
2181 5719 370
2181 5462 374
2181 4459 326
2181 6447 581
2181 1177 770
2182 8507 286
2182 7079 752
2182 8941 951
2182 9337 202
2182 5837 649
2183 6223 968
2183 3208 685
2183 486 126
2183 8200 65
2183 1758 59
2184 8759 834
2184 3871 612
2184 1991 788
2184 7595 147
2184 685 513
2185 5702 573
2185 4983 7
2185 5209 265
2185 1820 878
2185 6492 322
2186 5354 526
2186 5337 521
2186 6719 651
2186 7813 994
2186 9363 668
2187 416 77
2187 7068 336
2187 2580 401
2187 5619 834
2187 7888 94
2188 6730 276
2188 342 653
2188 5951 35
2188 7607 770
2188 3581 242
2189 3703 53
2189 2336 69
2189 4862 877
2189 2756 645
2189 2663 295
2190 115 113
2190 3216 127
2190 6205 338
2190 3028 513
2190 4323 147
2191 2997 143
2191 9319 237
2191 7259 580
2191 9145 33
2191 8767 132
2192 5259 363
2192 9368 358
2192 9193 359
2192 7732 585
2192 3894 665
2193 9030 42
2193 7234 40
2193 1557 656
2193 2971 419
2193 5340 671
2194 4044 514
2194 7854 841
2194 2336 681
2194 7111 370
2194 3724 268
2195 5039 319
2195 2123 3
2195 3833 448
2195 4636 856
2195 4285 591
2196 3264 660
2196 7606 493
2196 5111 689
2196 3985 250
2196 9324 102
2197 7258 347
2197 8268 124
2197 7908 421
2197 7810 406
2197 5343 156
2198 2274 676
2198 8002 943
2198 1252 103
2198 2938 705
2198 6077 800
2199 8779 893
2199 6155 648
2199 3579 764
2199 1829 948
2199 7486 488
2200 3882 838
2200 5173 489
2200 7491 834
2200 5029 355
2200 5580 164
2201 4254 456
2201 1236 827
2201 2923 34
2201 5468 982
2201 8324 376
2202 6310 677
2202 9378 791
2202 4304 802
2202 8908 382
2202 7567 386
2203 8971 79
2203 9307 504
2203 4533 477
2203 9950 680
2203 8061 446
2204 8929 785
2204 9380 100
2204 3515 39
2204 4896 931
2204 9123 59
2205 4358 966
2205 9978 79
2205 6844 604
2205 9726 940
2205 8458 185
2206 6722 750
2206 4300 836
2206 7583 153
2206 2486 489
2206 7855 872
2207 5402 979
2207 8999 390
2207 8609 532
2207 6471 777
2207 6138 740
2208 9357 972
2208 8476 876
2208 5266 371
2208 6017 650
2208 7164 485
2209 6422 475
2209 5414 694
2209 281 30
2209 6617 650
2209 5625 146
2210 231 308
2210 1926 570
2210 3975 897
2210 1968 941
2210 2803 805
2211 9115 728
2211 3172 391
2211 3989 99
2211 5552 707
2211 8079 764
2212 8792 721
2212 3368 201
2212 7585 451
2212 2088 709
2212 9281 733
2213 9695 774
2213 9651 871
2213 1629 435
2213 9210 274
2213 2091 764
2214 1071 448
2214 7477 425
2214 1629 697
2214 3208 552
2214 8826 797
2215 8481 266
2215 8372 202
2215 7737 113
2215 2825 777
2215 8362 687
2216 3837 133
2216 1176 566
2216 1696 969
2216 6379 888
2216 9886 673
2217 3390 942
2217 2311 502
2217 7924 286
2217 5949 270
2217 5221 65
2218 7728 891
2218 1846 303
2218 3549 152
2218 1426 984
2218 2136 804
2219 5012 183
2219 3099 15
2219 3633 616
2219 7827 544
2219 8603 327
2220 6917 600
2220 2862 631
2220 6304 391
2220 4701 414
2220 8376 496
2221 3706 376
2221 6153 96
2221 2987 378
2221 6954 698
2221 50 565
2222 3712 169
2222 6008 849
2222 4075 540
2222 8103 86
2222 6157 80
2223 4734 590
2223 4926 912
2223 5998 441
2223 4544 559
2223 6567 180
2224 1857 601
2224 3455 837
2224 319 612
2224 880 491
2224 8487 954
2225 2502 839
2225 4922 901
2225 742 33
2225 6938 845
2225 3274 584
2226 8313 665
2226 5231 616
2226 6191 900
2226 5140 716
2226 6507 553
2227 8329 566
2227 6111 529
2227 8422 243
2227 3216 975
2227 8473 691
2228 4320 80
2228 2272 757
2228 8271 538
2228 1274 871
2228 1787 140
2229 9824 665
2229 1641 640
2229 6073 344
2229 8662 467
2229 5564 591
2230 1865 997
2230 5568 909
2230 2421 136
2230 9514 122
2230 899 279
2231 2321 607
2231 2663 209
2231 6871 257
2231 7726 693
2231 8700 693
2232 4473 653
2232 3862 868
2232 1870 970
2232 1923 882
2232 744 593
2233 699 557
2233 1553 318
2233 6419 338
2233 3578 853
2233 6485 635
2234 2840 777
2234 6677 611
2234 3699 424
2234 7771 291
2234 9323 693
2235 3507 217
2235 5749 111
2235 7478 611
2235 2894 139
2235 7038 423
2236 3574 190
2236 3928 707
2236 6183 224
2236 5628 677
2236 7880 56
2237 4496 935
2237 8635 560
2237 3482 832
2237 3137 608
2237 1014 796
2238 2470 174
2238 1457 291
2238 3394 226
2238 5175 871
2238 7101 598
2239 9766 37
2239 6913 345
2239 7750 338
2239 5774 336
2239 804 583
2240 4684 577
2240 7565 833
2240 5973 737
2240 8658 607
2240 2565 68
2241 6631 278
2241 5703 843
2241 6457 568
2241 6954 403
2241 2498 254
2242 725 911
2242 1989 90
2242 6318 23
2242 913 641
2242 6103 593
2243 9057 119
2243 3852 613
2243 6011 398
2243 8968 433
2243 9172 61
2244 4780 86
2244 5786 384
2244 2562 828
2244 3526 874
2244 1103 574
2245 1988 504
2245 6051 930
2245 5137 968
2245 9547 772
2245 6290 362
2246 5233 243
2246 2146 72
2246 5513 27
2246 9708 508
2246 2669 500
